record_id,churn_probability,churn_prediction_threshold_0.25,churn_prediction_threshold_0.30,churn_prediction_threshold_0.35,churn_prediction_threshold_0.50,xgb_probability,cat_probability,churn_label,risk_level
3942,0.4566694602508548,1,1,1,0,0.4426822,0.4776503406810768,Yes,High
3948,0.4418191503254911,1,1,1,0,0.4709009,0.398196476392036,Yes,High
3954,0.5363773509538068,1,1,1,1,0.5522509,0.5125669649928545,Yes,High
3963,0.430620312875717,1,1,1,0,0.42979568,0.4318572585438916,Yes,High
3967,0.4493154129235911,1,1,1,0,0.45078793,0.4471066198867976,Yes,High
3980,0.4673889373079121,1,1,1,0,0.40481216,0.5612540851869134,Yes,High
3982,0.4029960001367511,1,1,1,0,0.3626988,0.4634417878732536,Yes,High
3986,0.4146724297285926,1,1,1,0,0.4530371,0.3571253899934024,Yes,High
3989,0.5461382100697664,1,1,1,1,0.5640339,0.5192946219733128,Yes,High
4004,0.5474600190462523,1,1,1,1,0.6255956,0.4302565739904476,Yes,High
4016,0.4944945798250157,1,1,1,0,0.51298285,0.4667621667017835,Yes,High
4021,0.4315652578015332,1,1,1,0,0.4379865,0.4219333899366868,Yes,High
4026,0.4962707074553462,1,1,1,0,0.5449263,0.4232872804181507,Yes,High
4027,0.4132845370042322,1,1,1,0,0.47064063,0.3272503535121674,Yes,High
4029,0.4007305135581593,1,1,1,0,0.39158422,0.4144499277705204,Yes,High
4036,0.4360793125136347,1,1,1,0,0.43308783,0.4405665128190447,Yes,High
4039,0.4612636691515524,1,1,1,0,0.42728797,0.512227223859449,Yes,High
4043,0.5484036090638573,1,1,1,1,0.49746448,0.6248122907346325,Yes,High
4045,0.4140812748994769,1,1,1,0,0.38804853,0.4531303779101227,Yes,High
4047,0.5656425554961917,1,1,1,1,0.6062552,0.5047236133145684,Yes,Very High
4063,0.4712801038357574,1,1,1,0,0.46743453,0.477048471354683,Yes,High
4064,0.4062072977263659,1,1,1,0,0.3807655,0.4443699605362935,Yes,High
4071,0.4292371576282041,1,1,1,0,0.46824756,0.370721520297889,Yes,High
4074,0.4313845607287904,1,1,1,0,0.43980977,0.418746688129311,Yes,High
4079,0.4747616004460931,1,1,1,0,0.5147193,0.4148249952777922,Yes,High
4081,0.5909190575065673,1,1,1,1,0.59106016,0.5907073864793927,Yes,Very High
4085,0.4683657491336462,1,1,1,0,0.45665976,0.4859246820534759,Yes,High
4088,0.491460104770877,1,1,1,0,0.48996705,0.4936996598725964,Yes,High
4092,0.5366184605212215,1,1,1,1,0.5556831,0.5080215367305289,Yes,High
4095,0.4460034617225312,1,1,1,0,0.4671922,0.4142203053931352,Yes,High
4113,0.5647609095679764,1,1,1,1,0.62262774,0.4779606712130318,Yes,Very High
4134,0.550737116372737,1,1,1,1,0.55938977,0.5377581060830571,Yes,Very High
4135,0.6357845437554162,1,1,1,1,0.6704033,0.5838563472101194,Yes,Very High
4145,0.4640422637839614,1,1,1,0,0.39033666,0.5746006284106521,Yes,High
4147,0.436520145620217,1,1,1,0,0.376516,0.5265263127419105,Yes,High
4148,0.4212912417654814,1,1,1,0,0.38261956,0.4792987424146684,Yes,High
4154,0.6086625255275584,1,1,1,1,0.64982176,0.5469236019076944,Yes,Very High
4158,0.426080017678573,1,1,1,0,0.4800271,0.3451593205149826,Yes,High
4165,0.5476210046152586,1,1,1,1,0.5750736,0.5064420969139324,Yes,High
4177,0.4496397927663942,1,1,1,0,0.45742384,0.437963668322121,Yes,High
4184,0.4138743863229308,1,1,1,0,0.40500686,0.4271756449650609,Yes,High
4185,0.4608609891290134,1,1,1,0,0.5198895,0.3723182321475609,Yes,High
4203,0.4078810635012284,1,1,1,0,0.3905537,0.4338720745846369,Yes,High
4211,0.4660104361897599,1,1,1,0,0.4472375,0.4941698530629006,Yes,High
4216,0.4152337425392194,1,1,1,0,0.4161594,0.4138452468915095,Yes,High
4219,0.5709573007049749,1,1,1,1,0.60636336,0.5178482026911253,Yes,Very High
4220,0.4899199938893781,1,1,1,0,0.46935788,0.5207631081641878,Yes,High
4221,0.4087259358677652,1,1,1,0,0.4581104,0.3346492068254417,Yes,High
4225,0.5002187409846902,1,1,1,1,0.5300861,0.4554176874083579,Yes,High
4232,0.6236880625900556,1,1,1,1,0.71176773,0.4915684972248796,Yes,Very High
4235,0.4869102483943075,1,1,1,0,0.5381083,0.4101131722219213,Yes,High
4252,0.4718437223890865,1,1,1,0,0.4648176,0.4823828561254951,Yes,High
4261,0.5193547126725561,1,1,1,1,0.5474299,0.4772419028171018,Yes,High
4262,0.4542407588240337,1,1,1,0,0.46492353,0.4382166008345364,Yes,High
4267,0.5209404352233634,1,1,1,1,0.5358634,0.498555929195341,Yes,High
4269,0.4348934320294649,1,1,1,0,0.47160283,0.3798293391078192,Yes,High
4281,0.4347030836614354,1,1,1,0,0.4035043,0.4815012261947949,Yes,High
4289,0.5869335387467303,1,1,1,1,0.57044435,0.6116672988531386,Yes,Very High
4304,0.4339231525165765,1,1,1,0,0.45289597,0.4054638679581207,Yes,High
4305,0.4029162041512097,1,1,1,0,0.36756867,0.4559374879218553,Yes,High
4306,0.4081999937086594,1,1,1,0,0.4384999,0.3627501376940042,Yes,High
4318,0.4629996306296052,1,1,1,0,0.41482943,0.5352548973252031,Yes,High
4320,0.457523081155328,1,1,1,0,0.4926337,0.4048571076286537,Yes,High
4324,0.4905460724081033,1,1,1,0,0.49709222,0.480726795605181,Yes,High
4325,0.4093638552980461,1,1,1,0,0.44448322,0.3566847477746105,Yes,High
4333,0.581640591003084,1,1,1,1,0.6251987,0.516303379778027,Yes,Very High
4334,0.4292068060611913,1,1,1,0,0.41151112,0.4557503080306523,Yes,High
4338,0.5877138557746544,1,1,1,1,0.61552113,0.5460028804129696,Yes,Very High
4350,0.4889878000971069,1,1,1,0,0.5366559,0.4174856012454604,Yes,High
4362,0.4119801651160956,1,1,1,0,0.42550084,0.391699108163774,Yes,High
4364,0.4250244496267998,1,1,1,0,0.45041847,0.3869333858296185,Yes,High
4367,0.491560108618211,1,1,1,0,0.4608104,0.5376846521006804,Yes,High
4372,0.5278135632408583,1,1,1,1,0.58088595,0.448204973075023,Yes,High
4373,0.5735714514755471,1,1,1,1,0.61331624,0.5139542568979819,Yes,Very High
4375,0.4069618392722348,1,1,1,0,0.42059246,0.3865158827941964,Yes,High
4376,0.4176469798413732,1,1,1,0,0.37499171,0.4816298697212881,Yes,High
4377,0.4714955018274556,1,1,1,0,0.4650982,0.4810914214234973,Yes,High
4381,0.4561166277566543,1,1,1,0,0.4654754,0.4420784391559638,Yes,High
4394,0.4076469352911183,1,1,1,0,0.4300677,0.3740157462831013,Yes,High
4398,0.4663817383405664,1,1,1,0,0.45366445,0.4854576531939453,Yes,High
4399,0.4250555950585618,1,1,1,0,0.47424582,0.3512702182391322,Yes,High
4410,0.4462248014209676,1,1,1,0,0.4295148,0.471289810239774,Yes,High
4436,0.5273188710632485,1,1,1,1,0.48634946,0.5887729824638768,Yes,High
4462,0.4193153748774829,1,1,1,0,0.39918137,0.4495163807929314,Yes,High
4464,0.4249125941167869,1,1,1,0,0.45492166,0.3798989761796092,Yes,High
4469,0.4614589773162887,1,1,1,0,0.47632733,0.4391564335785026,Yes,High
4479,0.5258508776090227,1,1,1,1,0.52973974,0.5200175579542126,Yes,High
4494,0.4528053998850143,1,1,1,0,0.4650775,0.4343972354884832,Yes,High
4500,0.4343550560325179,1,1,1,0,0.43365696,0.4354021840914572,Yes,High
4506,0.4156979012208722,1,1,1,0,0.46171898,0.3466662734045442,Yes,High
4511,0.4188222186323211,1,1,1,0,0.44763887,0.3755972277512664,Yes,High
4515,0.4673061468883515,1,1,1,0,0.46697155,0.4678080476036073,Yes,High
4516,0.4994686881385459,1,1,1,0,0.42856038,0.6058311560954188,Yes,High
4518,0.4313161987160129,1,1,1,0,0.398882,0.4799674868818328,Yes,High
4551,0.4184860492297566,1,1,1,0,0.42930624,0.4022557051352055,Yes,High
4552,0.4747575979613283,1,1,1,0,0.47098216,0.4804207039830633,Yes,High
4558,0.4291665479023838,1,1,1,0,0.45521998,0.3900863787729501,Yes,High
4561,0.413807891081947,1,1,1,0,0.42232025,0.4010393278578369,Yes,High
4574,0.4452344269217557,1,1,1,0,0.48208168,0.3899634854648279,Yes,High
4580,0.4961166864547259,1,1,1,0,0.54122317,0.4284569337748306,Yes,High
4582,0.4306880043160996,1,1,1,0,0.41502377,0.4541843275755846,Yes,High
4583,0.4760541111296236,1,1,1,0,0.5205621,0.4092920795246509,Yes,High
4585,0.4013863178400956,1,1,1,0,0.46492195,0.3060828080546763,Yes,High
4598,0.5442200391627097,1,1,1,1,0.5929824,0.4710764659287393,Yes,High
4609,0.4718668132588846,1,1,1,0,0.50202614,0.4266277625077919,Yes,High
4612,0.5182863776270801,1,1,1,1,0.62076414,0.3645697246949508,Yes,High
4619,0.5302699543443123,1,1,1,1,0.5096615,0.5611825827277699,Yes,High
4623,0.5126845320080178,1,1,1,1,0.5357332,0.4781114508744222,Yes,High
4633,0.6164141994791785,1,1,1,1,0.6297645,0.5963886782719592,Yes,Very High
4661,0.7946961736525721,1,1,1,1,0.8586343,0.6987889647100434,Yes,Very High
4665,0.6455621425674523,1,1,1,1,0.6975283,0.5676128726120204,Yes,Very High
4667,0.4369122149642704,1,1,1,0,0.42886516,0.4489827310284968,Yes,High
4670,0.4403263190817904,1,1,1,0,0.47089425,0.3944743820607841,Yes,High
4675,0.5287808203418024,1,1,1,1,0.5330231,0.5224173574941773,Yes,High
4677,0.4395348248056303,1,1,1,0,0.4252864,0.4609073989519802,Yes,High
4679,0.4093849074700608,1,1,1,0,0.4219825,0.3904885083087122,Yes,High
4680,0.4672300279237958,1,1,1,0,0.4842181,0.4417479187493853,Yes,High
4682,0.4216634216022618,1,1,1,0,0.4243286,0.4176656609058696,Yes,High
4683,0.4203283596291546,1,1,1,0,0.47226262,0.3424269229805479,Yes,High
4685,0.6048691756248814,1,1,1,1,0.610229,0.5968294011355296,Yes,Very High
4691,0.5495390144926445,1,1,1,1,0.6283202,0.4313671956315975,Yes,High
4698,0.4460920311252816,1,1,1,0,0.4306438,0.4692643675308782,Yes,High
4706,0.4247318268083525,1,1,1,0,0.44580474,0.3931224495825648,Yes,High
4709,0.4904368459052555,1,1,1,0,0.4794602,0.5069018003510218,Yes,High
4711,0.4366170124796548,1,1,1,0,0.40399316,0.4855527620979942,Yes,High
4717,0.4461941754423359,1,1,1,0,0.4637894,0.4198013334479876,Yes,High
4719,0.4044223931149933,1,1,1,0,0.37864077,0.4430947966169051,Yes,High
4730,0.513738523795189,1,1,1,1,0.53889406,0.476005178873692,Yes,High
4736,0.4163526933305849,1,1,1,0,0.38853985,0.4580719498081478,Yes,High
4742,0.4109012613331535,1,1,1,0,0.44285238,0.362974586495573,Yes,High
4747,0.471980568829962,1,1,1,0,0.4671047,0.4792943523918299,Yes,High
4755,0.51691241345953,1,1,1,1,0.57032233,0.4367974718945981,Yes,High
4765,0.5861169202564182,1,1,1,1,0.5651302,0.617596979796395,Yes,Very High
4766,0.5535170845235867,1,1,1,1,0.54362404,0.5683566163096534,Yes,Very High
4768,0.5132035612954771,1,1,1,1,0.51910037,0.5043583363031535,Yes,High
4792,0.4382217460946973,1,1,1,0,0.4203159,0.4650804981779894,Yes,High
4795,0.4223393725613741,1,1,1,0,0.43076542,0.4097002564022909,Yes,High
4796,0.5967604300405708,1,1,1,1,0.6517702,0.5142457984452762,Yes,Very High
4799,0.4132747261205193,1,1,1,0,0.42715955,0.3924474637902966,Yes,High
4807,0.4187781367255295,1,1,1,0,0.40052512,0.446157642591259,Yes,High
4825,0.4353991613568738,1,1,1,0,0.43091658,0.4421230072234756,Yes,High
4830,0.4329363665446522,1,1,1,0,0.4958444,0.3385742658041123,Yes,High
4837,0.4017211967152116,1,1,1,0,0.48893398,0.2709019614859813,Yes,High
4866,0.4106592829510365,1,1,1,0,0.44350782,0.3613864619247103,Yes,High
4867,0.4740230341353827,1,1,1,0,0.5083073,0.4225966084993912,Yes,High
4871,0.6111113848607024,1,1,1,1,0.58126885,0.6558751618664164,Yes,Very High
4872,0.6266986651098986,1,1,1,1,0.6477491,0.5951229291350294,Yes,Very High
4874,0.4393867012093324,1,1,1,0,0.46607998,0.3993467381174014,Yes,High
4881,0.4445750947468306,1,1,1,0,0.43739775,0.4553410996180836,Yes,High
4890,0.6079480389994307,1,1,1,1,0.6573383,0.5338625709816626,Yes,Very High
4895,0.405861076418059,1,1,1,0,0.41741446,0.3885310061362807,Yes,High
4896,0.4955850993262054,1,1,1,0,0.4973127,0.4929937061335449,Yes,High
4897,0.4770973739571083,1,1,1,0,0.40834266,0.5802294158803194,Yes,High
4898,0.4650056182619957,1,1,1,0,0.46261373,0.4685934184186229,Yes,High
4902,0.4284722307416951,1,1,1,0,0.44031966,0.4107010610632985,Yes,High
4926,0.5584022059823998,1,1,1,1,0.6544109,0.4143891371254939,Yes,Very High
4929,0.5194737803222464,1,1,1,1,0.52779365,0.5069939522151469,Yes,High
4931,0.4252560056299466,1,1,1,0,0.4242056,0.4268315973506615,Yes,High
4936,0.415222580681664,1,1,1,0,0.42792326,0.3961714989205754,Yes,High
4957,0.4702887266349014,1,1,1,0,0.51035535,0.4101887418506583,Yes,High
4970,0.4203068688671212,1,1,1,0,0.42127234,0.4188586213093053,Yes,High
4973,0.508486780885629,1,1,1,1,0.48782644,0.5394772523735268,Yes,High
4978,0.4008333919588139,1,1,1,0,0.4296762,0.3575691427149897,Yes,High
4979,0.4726835513148069,1,1,1,0,0.52217096,0.3984524369322656,Yes,High
4986,0.4041704412766803,1,1,1,0,0.40857777,0.3975594109466942,Yes,High
4987,0.5444032177587446,1,1,1,1,0.6386898,0.4029732756962617,Yes,High
4988,0.5581492185164292,1,1,1,1,0.55388606,0.5645439027669029,Yes,Very High
4989,0.4794686181034217,1,1,1,0,0.48120102,0.4768699513588273,Yes,High
4991,0.4216403461361666,1,1,1,0,0.44412085,0.3879195692302633,Yes,High
4995,0.5114412299398481,1,1,1,1,0.5490606,0.4550121703753618,Yes,High
4998,0.4547498649064319,1,1,1,0,0.4747382,0.4247673168042342,Yes,High
5003,0.5589293750245078,1,1,1,1,0.55495656,0.5648885449068506,Yes,Very High
5004,0.462752190430203,1,1,1,0,0.42708826,0.5162480403960718,Yes,High
5012,0.4210458853516108,1,1,1,0,0.4756495,0.3391404098950639,Yes,High
5014,0.4308007439606869,1,1,1,0,0.4507143,0.4009303650839834,Yes,High
5035,0.5432844599982131,1,1,1,1,0.5294581,0.5640239618470342,Yes,High
5036,0.5528025636836029,1,1,1,1,0.55664545,0.5470381701400224,Yes,Very High
5045,0.4337785474476292,1,1,1,0,0.45318517,0.4046685824833994,Yes,High
5056,0.4395248128550237,1,1,1,0,0.4360804,0.4446914378744824,Yes,High
5059,0.4369544428333224,1,1,1,0,0.50658315,0.3325113757810448,Yes,High
5065,0.474110836306241,1,1,1,0,0.46664783,0.4853053254858326,Yes,High
5066,0.5082115540570045,1,1,1,1,0.6239372,0.334623085872835,Yes,High
5067,0.5028036875181087,1,1,1,1,0.5702517,0.4016316042971333,Yes,High
5070,0.733983176945828,1,1,1,1,0.73852587,0.7271691113690102,Yes,Very High
5072,0.5194186919963845,1,1,1,1,0.49780703,0.5518361315221806,Yes,High
5077,0.5054396883609092,1,1,1,1,0.5299185,0.4687214384382457,Yes,High
5105,0.5013751618783182,1,1,1,1,0.47618142,0.5391657185357079,Yes,High
5115,0.4270606685614785,1,1,1,0,0.43762556,0.4112132760227223,Yes,High
5125,0.4894009070313591,1,1,1,0,0.5340001,0.4225021195204601,Yes,High
5131,0.4581975700647756,1,1,1,0,0.4541081,0.464331746645551,Yes,High
5133,0.5042140640933167,1,1,1,1,0.49612474,0.5163479989068833,Yes,High
5136,0.4190575393208401,1,1,1,0,0.39389062,0.4568078895828467,Yes,High
5138,0.462042989567433,1,1,1,0,0.48121464,0.4332854654280201,Yes,High
5144,0.5136676888209382,1,1,1,1,0.56030345,0.4437140029027558,Yes,High
5146,0.4795872406514659,1,1,1,0,0.43216634,0.550718564875964,Yes,High
5147,0.4035697854998065,1,1,1,0,0.41389742,0.3880783114439132,Yes,High
5150,0.6934016107155665,1,1,1,1,0.7047879,0.6763221469108721,Yes,Very High
5154,0.476657641225831,1,1,1,0,0.48219648,0.468349338307421,Yes,High
5166,0.5513585119554965,1,1,1,1,0.6433616,0.4133537931018987,Yes,Very High
5168,0.5607580327586519,1,1,1,1,0.6099878,0.4869133441637425,Yes,Very High
5170,0.4666614159536033,1,1,1,0,0.48665616,0.4366692713379038,Yes,High
5171,0.4008568184540536,1,1,1,0,0.41090503,0.3857844588572447,Yes,High
5177,0.4395919786300496,1,1,1,0,0.4688925,0.3956411149119922,Yes,High
5185,0.4583542449018828,1,1,1,0,0.48510206,0.418232481365768,Yes,High
5186,0.4357624859377879,1,1,1,0,0.4444631,0.4227114992253824,Yes,High
5191,0.4599052461812518,1,1,1,0,0.48525083,0.4218868396753129,Yes,High
5192,0.4639347778149845,1,1,1,0,0.47257388,0.4509761150649193,Yes,High
5193,0.4231141551117134,1,1,1,0,0.4313857,0.4107067842731954,Yes,High
5201,0.4600194004544043,1,1,1,0,0.5398872,0.3402177014371813,Yes,High
5203,0.5067359708014262,1,1,1,1,0.51879823,0.4886425788857371,Yes,High
5209,0.454780188586286,1,1,1,0,0.44559175,0.4685628349233948,Yes,High
5212,0.4386181683246839,1,1,1,0,0.4338553,0.4457624631386369,Yes,High
5214,0.4662850395815406,1,1,1,0,0.45856187,0.4778697828394259,Yes,High
5226,0.4384531443851845,1,1,1,0,0.46655166,0.396305338923548,Yes,High
5228,0.4247093042835663,1,1,1,0,0.38626847,0.4823705531917687,Yes,High
5230,0.4001362117561176,1,1,1,0,0.40897784,0.3868737673840112,Yes,High
5232,0.4372763735751813,1,1,1,0,0.43352133,0.4429088787984118,Yes,High
5240,0.4546788660081997,1,1,1,0,0.52074057,0.3555862673602439,Yes,High
5241,0.4610245221355568,1,1,1,0,0.51978356,0.3728859110422458,Yes,High
5255,0.4521417046267212,1,1,1,0,0.4540485,0.4492814900175781,Yes,High
5260,0.594456897507075,1,1,1,1,0.64550525,0.5178843099126308,Yes,Very High
5265,0.4068316185367783,1,1,1,0,0.38503096,0.4395325764747161,Yes,High
5268,0.6536437215388129,1,1,1,1,0.65005434,0.6590277557522827,Yes,Very High
5269,0.5037583684382256,1,1,1,1,0.495607,0.5159854082905789,Yes,High
5273,0.4229579527621026,1,1,1,0,0.4114082,0.4402825880658018,Yes,High
5278,0.4042066530194781,1,1,1,0,0.3637687,0.4648635650194936,Yes,High
5289,0.4154592029369653,1,1,1,0,0.3991607,0.4399069081040178,Yes,High
5300,0.4937493409272462,1,1,1,0,0.5182264,0.4570337150386049,Yes,High
5301,0.4306168591042053,1,1,1,0,0.46664166,0.3765796212006835,Yes,High
5307,0.5598365795593133,1,1,1,1,0.6125552,0.480758580560652,Yes,Very High
5313,0.4233255124942496,1,1,1,0,0.37082922,0.5020699369053133,Yes,High
5320,0.464747454742378,1,1,1,0,0.50654644,0.4020489653442948,Yes,High
5327,0.479539901744361,1,1,1,0,0.5158678,0.4250479507720353,Yes,High
5332,0.4547643653832146,1,1,1,0,0.43064412,0.490944681635069,Yes,High
5333,0.5160938349567927,1,1,1,1,0.52192026,0.5073541768399571,Yes,High
5346,0.4820751534349148,1,1,1,0,0.49435267,0.4636588659004432,Yes,High
5348,0.5979748944987613,1,1,1,1,0.6143641,0.5733910899732902,Yes,Very High
5351,0.4256740388621628,1,1,1,0,0.43138698,0.4171046310041694,Yes,High
5353,0.4280361820138422,1,1,1,0,0.47034833,0.3645679327043213,Yes,High
5356,0.7770043428559748,1,1,1,1,0.7645191,0.795732169305197,Yes,Very High
5359,0.4090699541956186,1,1,1,0,0.4077125,0.4111061216369272,Yes,High
5361,0.5048532799423647,1,1,1,1,0.4747348,0.5500309207888724,Yes,High
5363,0.4987441357385972,1,1,1,0,0.53248537,0.4481322458415873,Yes,High
5380,0.4183367931434919,1,1,1,0,0.39458704,0.4539614154868845,Yes,High
5391,0.5109327882104651,1,1,1,1,0.58015686,0.4070966317190566,Yes,High
5398,0.6120143972999017,1,1,1,1,0.5977745,0.6333741901234192,Yes,Very High
5408,0.5452070187413229,1,1,1,1,0.53276443,0.5638708797304665,Yes,High
5419,0.6192904075594359,1,1,1,1,0.65118426,0.5714496127296519,Yes,Very High
5427,0.431753187599054,1,1,1,0,0.36756763,0.5280315111633913,Yes,High
5435,0.4290477143868083,1,1,1,0,0.42122042,0.4407885936757611,Yes,High
5442,0.4811356912641166,1,1,1,0,0.4550257,0.5203006293844279,Yes,High
5467,0.4473851173832934,1,1,1,0,0.41058865,0.5025798081643683,Yes,High
5472,0.6138480533825046,1,1,1,1,0.6362832,0.5801952455606775,Yes,Very High
5473,0.4280662661776988,1,1,1,0,0.4103313,0.4546686947311085,Yes,High
5477,0.4513695166010126,1,1,1,0,0.42235073,0.4948976450906359,Yes,High
5481,0.4387576364929939,1,1,1,0,0.42493117,0.4594972936946812,Yes,High
5482,0.4621524920129892,1,1,1,0,0.45122662,0.4785412823319727,Yes,High
5493,0.4314563062955965,1,1,1,0,0.46197578,0.3856770910744938,Yes,High
5502,0.4275197635044081,1,1,1,0,0.4011187,0.4671213279042201,Yes,High
5505,0.4446125569387361,1,1,1,0,0.42625627,0.4721469289173894,Yes,High
5515,0.5534739613311025,1,1,1,1,0.54955155,0.5593575834672979,Yes,Very High
5518,0.454151091328003,1,1,1,0,0.47247988,0.4266578638323596,Yes,High
5528,0.4142719026736139,1,1,1,0,0.45926222,0.3467864087054429,Yes,High
5556,0.4118896798403605,1,1,1,0,0.40622178,0.4203915039975305,Yes,High
5558,0.5032954304173785,1,1,1,1,0.53920734,0.4494275373109175,Yes,High
5565,0.5098330088011078,1,1,1,1,0.5417262,0.4619932193437346,Yes,High
5580,0.4369213475297276,1,1,1,0,0.43137428,0.4452419016536036,Yes,High
5603,0.4677460227032186,1,1,1,0,0.4983159,0.4218911463071112,Yes,High
5610,0.4787010496180982,1,1,1,0,0.5347196,0.3946731848820375,Yes,High
5630,0.409730098643269,1,1,1,0,0.39511004,0.4316601703523742,Yes,High
5634,0.4946510452827486,1,1,1,0,0.478143,0.5194130437574468,Yes,High
5670,0.4934438957831649,1,1,1,0,0.5188551,0.4553270821922492,Yes,High
5671,0.5640293188191702,1,1,1,1,0.581185,0.5382957625630621,Yes,Very High
5701,0.4152739833985179,1,1,1,0,0.41146317,0.4209901867296323,Yes,High
5708,0.4126123732348977,1,1,1,0,0.41922158,0.4026985034397985,Yes,High
5709,0.4442565747206742,1,1,1,0,0.49746966,0.3644368817670481,Yes,High
5717,0.4237512500626917,1,1,1,0,0.4383476,0.4018567133801867,Yes,High
5725,0.4462114548348962,1,1,1,0,0.49430093,0.3740771799444106,Yes,High
5732,0.4695204835450934,1,1,1,0,0.5348957,0.3714575721115586,Yes,High
5734,0.5594953374668944,1,1,1,1,0.51010424,0.6335819702856212,Yes,Very High
5735,0.4427315285349979,1,1,1,0,0.41547334,0.4836187860730027,Yes,High
5743,0.4093600027648753,1,1,1,0,0.47419557,0.3121066373805567,Yes,High
5744,0.6075929141158793,1,1,1,1,0.5884225,0.6363485098170574,Yes,Very High
5761,0.42790078466039,1,1,1,0,0.43698514,0.4142742441321685,Yes,High
5770,0.4192357417863607,1,1,1,0,0.4312311,0.4012426875337957,Yes,High
5780,0.4799920855606252,1,1,1,0,0.4865257,0.4701915976019337,Yes,High
5787,0.4169072738438982,1,1,1,0,0.37683132,0.477021170444821,Yes,High
5788,0.6810720634034789,1,1,1,1,0.70156497,0.6503326623567731,Yes,Very High
5790,0.4654693385168046,1,1,1,0,0.44240522,0.5000654807200358,Yes,High
5791,0.5147873570053559,1,1,1,1,0.49380904,0.5462547663670734,Yes,High
5795,0.415380433951352,1,1,1,0,0.41343305,0.4183014873527834,Yes,High
5796,0.5117915281327235,1,1,1,1,0.60397536,0.3735157868940799,Yes,High
5813,0.4092676933636908,1,1,1,0,0.35991216,0.4833009829199921,Yes,High
5817,0.4127774561995662,1,1,1,0,0.4237812,0.3962718013809115,Yes,High
5818,0.4054126711283057,1,1,1,0,0.41548863,0.3902986947680336,Yes,High
5821,0.4291779724685025,1,1,1,0,0.43090904,0.4265813598850548,Yes,High
5823,0.6169889209119722,1,1,1,1,0.63071805,0.5963951938967518,Yes,Very High
5824,0.4562976060887609,1,1,1,0,0.4881866,0.4084640737822736,Yes,High
5828,0.5622037496019168,1,1,1,1,0.52778566,0.6138308708490836,Yes,Very High
5829,0.4143928195515538,1,1,1,0,0.40419555,0.4296887058713201,Yes,High
5831,0.4797085574954496,1,1,1,0,0.51727676,0.4233562329634394,Yes,High
5834,0.558181199084959,1,1,1,1,0.59797084,0.4984966731350658,Yes,Very High
5847,0.4194068209930502,1,1,1,0,0.38240755,0.4749057185163705,Yes,High
5852,0.4541552370285887,1,1,1,0,0.44642824,0.4657457037508236,Yes,High
5854,0.429332516413381,1,1,1,0,0.41074628,0.4572118615643438,Yes,High
5856,0.4663597636794689,1,1,1,0,0.4590313,0.4773524387120315,Yes,High
5859,0.6269268725759006,1,1,1,1,0.6690436,0.5637517656997384,Yes,Very High
5868,0.5088203636524271,1,1,1,1,0.5415769,0.4596854964189705,Yes,High
5877,0.4750267038833278,1,1,1,0,0.46178535,0.4948887403039081,Yes,High
5883,0.474324569875553,1,1,1,0,0.5235615,0.400469193296022,Yes,High
5892,0.5702743593835958,1,1,1,1,0.59548616,0.5324566523194633,Yes,Very High
5895,0.409672245734163,1,1,1,0,0.42339942,0.3890814268420832,Yes,High
5896,0.531637484085248,1,1,1,1,0.60142183,0.4269609457544637,Yes,High
5903,0.607167729790991,1,1,1,1,0.62200546,0.5849111305077508,Yes,Very High
5904,0.4543563339092948,1,1,1,0,0.46183488,0.4431384585744684,Yes,High
5906,0.4670485216844378,1,1,1,0,0.48735183,0.436593507346585,Yes,High
5913,0.4267601808157988,1,1,1,0,0.44566795,0.39839852359082,Yes,High
5915,0.4713099439149749,1,1,1,0,0.47235584,0.4697410362972944,Yes,High
5923,0.4594885126497784,1,1,1,0,0.45289353,0.4693809935814239,Yes,High
5924,0.6161755418410378,1,1,1,1,0.6824633,0.5167439072406486,Yes,Very High
5928,0.5325227934208883,1,1,1,1,0.61555225,0.4079785838940176,Yes,High
5934,0.4302043074843211,1,1,1,0,0.42159486,0.443118451654147,Yes,High
5940,0.5337651437503812,1,1,1,1,0.5897618,0.4497701093511573,Yes,High
5947,0.4268874662238813,1,1,1,0,0.46658647,0.3673389149503054,Yes,High
5949,0.5094510545535904,1,1,1,1,0.4846701,0.5466224824895516,Yes,High
5957,0.5064131212908642,1,1,1,1,0.5869821,0.3855596961276273,Yes,High
5964,0.442139534592469,1,1,1,0,0.47724706,0.3894782027598208,Yes,High
5966,0.408310183736068,1,1,1,0,0.42284262,0.3865114819317609,Yes,High
5972,0.5450624649052577,1,1,1,1,0.59469765,0.4706096212875734,Yes,High
5973,0.4172787977133282,1,1,1,0,0.42946237,0.399003404595973,Yes,High
5976,0.4116332633967943,1,1,1,0,0.38319978,0.4542834569205212,Yes,High
5983,0.7098045638253179,1,1,1,1,0.7224977,0.6907647825901424,Yes,Very High
5989,0.5249953805317779,1,1,1,1,0.5680422,0.4604250785982357,Yes,High
6022,0.4317966105438692,1,1,1,0,0.42996445,0.4345448319855884,Yes,High
6053,0.4215492063888731,1,1,1,0,0.4076769,0.4423576355300404,Yes,High
6060,0.4103458988019998,1,1,1,0,0.40065867,0.4248767389230863,Yes,High
6061,0.5787628300211078,1,1,1,1,0.5615043,0.6046506035380677,Yes,Very High
6064,0.4070976455850594,1,1,1,0,0.44587603,0.3489300061869604,Yes,High
