days_since_last_login,avg_monthly_usage_hours,payment_delay_days_mean,critical_ticket_ratio,avg_nps_score,revenue_at_risk,payment_consistency_score,unresolved_ratio,total_tickets,mrr_current,tenure_days,usage_per_user,feature_adoption_pct_mean,total_users,churned
77,52.3,0.2941176470588235,0.6666666666666666,6.0,894.4133290552584,0.9411764705882352,0.2666666666666666,15.0,131.57,93,40.87675,51.8,1,0
43,40.2,1.1025641025641026,0.25,0.0,354.6032391608392,0.8717948717948718,0.25,8.0,75.69,215,20.1,32.5,2,0
30,37.9,8.8,0.3636363636363636,4.0,3473.296206545455,0.0,0.1818181818181818,11.0,2177.64,1038,9.475,41.9,4,0
71,14.1,5.5,0.3333333333333333,4.0,2929.523252727273,0.25,0.25,9.0,984.24,307,3.525,27.2,4,0
46,33.5,0.0,0.3333333333333333,10.0,1620.06,1.0,0.2222222222222222,9.0,156.78,154,8.375,71.2,4,0
87,9.3,10.0,0.4444444444444444,5.0,2674.485333333333,0.0,0.3333333333333333,9.0,1599.36,1007,4.65,89.3,2,0
50,6.5,0.0,0.1111111111111111,9.0,4755.499636363636,1.0,0.4444444444444444,9.0,694.08,763,1.625,45.1,4,1
62,10.7,0.0,0.2307692307692307,0.5,997.7924475524476,1.0,0.3076923076923077,13.0,191.78,642,5.35,78.5,2,0
78,52.2,1.40625,0.2857142857142857,2.5,444.52378246753256,0.84375,0.1428571428571428,7.0,73.55,916,10.44,70.6,5,0
51,32.2,11.333333333333334,0.2857142857142857,2.0,115.32242943722946,0.0,0.1428571428571428,14.0,55.97,276,32.2,68.4,1,0
4,14.2,6.6,0.5,1.0,82.62386181818184,0.0,0.25,4.0,61.84000000000001,1311,7.1,86.7,2,0
43,52.7,1.3225806451612905,0.1666666666666666,8.5,1124.4379727272726,0.8709677419354839,0.3333333333333333,12.0,125.33,1097,40.87675,92.0,1,0
52,10.2,5.5,0.4166666666666667,9.0,3837.936581818181,0.0,0.25,12.0,1251.6,1281,2.55,38.8,4,1
9,27.4,0.0,0.2,4.0,863.9050909090909,1.0,0.2,5.0,114.77,793,27.4,50.6,1,0
22,50.3,3.0,0.25,3.0,7915.966036363638,0.5,0.25,4.0,2318.4,520,16.766666666666666,70.5,3,0
81,23.3,0.2,0.75,7.0,590.2559345454546,0.8666666666666667,0.5,4.0,95.76,1097,5.825,68.8,4,1
55,43.6,0.0,0.3333333333333333,2.0,793.56,1.0,0.6666666666666666,3.0,171.16,459,40.87675,82.0,1,0
37,4.1,5.666666666666667,0.6,6.0,4960.049410909091,0.3333333333333333,0.0,5.0,1405.2,367,0.82,14.1,5,0
60,56.0,0.0833333333333333,0.0,3.0,1162.8409386363635,0.9166666666666666,0.5,2.0,181.7025,732,40.87675,76.0,1,0
87,33.9,0.1702127659574468,0.2857142857142857,1.0,848.575594694667,0.9787234042553192,0.4285714285714285,7.0,173.54,642,8.475,11.2,4,1
50,2.8,11.0,0.5333333333333333,8.0,1024.4280683636366,0.0,0.2,15.0,681.24,520,0.7,73.8,4,1
67,25.3,1.0,1.0,0.0,608.8694857142857,0.8571428571428571,0.0,1.0,186.28,520,5.0600000000000005,18.2,5,0
22,7.1,9.75,0.3333333333333333,3.0,1215.5567645454546,0.0,0.25,9.0,911.88,1189,7.1,82.4,1,0
67,17.4,8.0,0.4285714285714285,4.0,2220.3133963636365,0.0,0.2857142857142857,14.0,1245.84,154,5.8,57.3,3,0
44,7.0,11.0,0.625,8.0,2672.3485472727275,0.0,0.125,8.0,1349.64,336,1.4,33.2,5,0
49,20.9,2.333333333333333,0.2222222222222222,0.5,533.5217552188553,0.75,0.2222222222222222,9.0,113.18,1097,20.9,13.0,1,0
33,46.0,0.16,0.2,10.0,1825.1541152,0.92,0.1,10.0,171.47,246,11.5,38.0,4,0
69,37.8,0.8484848484848485,0.2857142857142857,3.0,926.559684848485,0.9090909090909092,0.2857142857142857,7.0,150.98,367,12.6,94.6,3,0
65,8.7,0.4166666666666667,0.2727272727272727,7.5,705.915818181818,0.875,0.0,11.0,76.92,489,2.175,63.5,4,0
46,28.3,5.0,0.3333333333333333,6.5,2999.890472727272,0.0,0.25,9.0,1068.96,1097,9.433333333333334,10.6,3,0
33,16.2,8.8,0.3333333333333333,2.0,2385.9216461818187,0.0,0.0833333333333333,12.0,1660.92,62,8.1,33.4,2,0
1,40.8,0.0,0.3333333333333333,4.5,986.7,1.0,0.25,9.0,131.56,93,40.8,83.4,1,0
35,4.4,6.6,0.3,0.0,1661.9640087272724,0.0,0.2,10.0,1704.9599999999998,1158,1.4666666666666668,63.5,3,0
39,57.0,0.8695652173913043,0.4285714285714285,2.0,351.16412252964426,0.8695652173913043,0.2857142857142857,14.0,68.81,307,14.25,27.1,4,0
60,14.6,13.0,1.0,6.0,2913.5508945454544,0.0,0.3333333333333333,3.0,1730.76,946,3.65,63.3,4,1
10,39.0,2.6666666666666665,1.0,3.5,487.2870303030303,0.6666666666666666,0.0,1.0,109.54,1038,19.5,26.6,2,0
58,10.9,1.0,0.3333333333333333,5.5,1642.9327515151515,0.0,0.2222222222222222,9.0,603.84,246,2.725,39.7,4,1
18,5.0,1.088235294117647,0.3333333333333333,8.5,435.720491503268,0.8529411764705882,0.4444444444444444,9.0,53.57,1039,5.0,65.2,1,0
46,3.7,0.0,0.0,5.0,13099.731272727273,1.0,0.3333333333333333,3.0,2262.12,32,1.2333333333333334,60.7,3,0
54,38.4,0.0,0.1818181818181818,2.5,1208.3863636363635,1.0,0.1818181818181818,11.0,177.23,885,12.8,49.9,3,1
75,27.4,7.6,0.2,4.0,176.21268945454543,0.0,0.6,5.0,133.04,428,27.4,32.8,1,0
63,51.5,1.2105263157894737,0.5454545454545454,6.5,1067.4697607655503,0.8947368421052632,0.0909090909090909,11.0,138.9,701,25.75,56.8,2,0
5,4.0,5.25,0.0,6.5,2491.2716563636363,0.0,0.6666666666666666,6.0,945.96,701,0.8,41.6,5,0
45,57.7,2.333333333333333,0.5,9.0,6483.502327272727,0.0,0.5,6.0,2261.4,1158,40.87675,18.7,1,0
90,26.5,0.9302325581395348,0.25,1.0,931.8858756166314,0.9069767441860463,0.3333333333333333,12.0,184.19,1315,6.625,51.0,4,1
23,23.8,8.6,0.2142857142857142,4.0,1240.7379447272729,0.0,0.2142857142857142,14.0,622.44,1158,7.933333333333334,65.4,3,1
68,6.2,2.6666666666666665,0.4,6.5,1071.7861585454546,0.0,0.2,5.0,654.36,32,2.066666666666667,24.4,3,0
61,12.0,1.1176470588235294,0.6666666666666666,8.5,1309.1629340463458,0.9117647058823528,0.6666666666666666,3.0,192.2,885,6.0,64.4,2,0
82,29.3,7.5,0.6666666666666666,2.5,812.1501818181816,0.0,0.3333333333333333,3.0,787.8,62,9.766666666666667,60.0,3,0
38,16.2,0.0,0.4615384615384615,5.5,440.7079720279721,1.0,0.1538461538461538,13.0,57.24,854,8.1,15.2,2,0
3,26.9,3.25,0.4166666666666667,4.0,3651.2784,0.0,0.25,12.0,1922.4,673,8.966666666666667,29.0,3,0
53,53.0,0.3333333333333333,0.4,5.0,6218.273599999999,0.6666666666666666,0.1,10.0,1425.12,489,17.666666666666668,10.9,3,0
20,15.6,4.333333333333333,0.2,0.0,3995.942923636364,0.6666666666666666,0.6,5.0,1711.8,520,3.12,69.6,5,0
13,4.2,3.5,0.2941176470588235,3.0,2191.384130053476,0.25,0.2352941176470588,17.0,789.12,428,1.05,82.5,4,0
89,36.7,0.3333333333333333,0.6,1.5,696.4423792929293,0.9583333333333334,0.2666666666666666,15.0,149.65,1281,18.35,90.9,2,1
67,49.5,1.1176470588235294,0.3846153846153846,5.0,348.7112110242698,0.8823529411764706,0.3076923076923077,13.0,51.9,916,16.5,75.5,3,1
52,17.5,4.0,0.3333333333333333,4.0,1402.37552,0.0,0.9333333333333333,3.0,1063.92,1007,5.833333333333333,76.6,3,0
15,37.9,2.2,0.3333333333333333,0.0,540.9518787878787,0.6,0.3333333333333333,15.0,151.54,246,7.58,49.5,5,0
11,13.2,13.0,0.4444444444444444,9.0,4415.138288484848,0.0,0.1111111111111111,9.0,1559.04,1011,2.64,91.0,5,0
77,43.0,3.75,0.1,1.0,4503.407007272728,0.75,0.5,10.0,1430.52,520,8.6,85.2,5,0
30,40.5,0.0,0.1818181818181818,5.0,1078.404545454545,1.0,0.3636363636363636,11.0,146.45,398,10.125,40.7,4,1
77,33.5,9.75,0.4444444444444444,9.5,5030.011636363635,0.0,0.2222222222222222,9.0,2052.0,123,6.7,44.6,5,0
63,41.8,1.1153846153846154,0.3636363636363636,8.0,423.9051692307693,0.8461538461538461,0.2727272727272727,11.0,51.440000000000005,1007,40.87675,59.0,1,0
22,40.4,0.0,0.2857142857142857,1.5,853.0971428571428,1.0,0.1428571428571428,7.0,140.36,612,20.2,77.9,2,0
28,23.1,3.75,0.5833333333333334,7.5,7036.528418181818,0.25,0.0,12.0,1885.32,551,7.7,44.7,3,1
10,54.2,0.25,0.3,0.0,288.9867369886364,0.96875,0.0,10.0,52.09,701,18.066666666666663,51.0,3,0
16,41.4,2.6666666666666665,0.375,9.0,1631.4588606060606,0.7777777777777778,0.125,8.0,188.14,977,10.35,83.8,4,0
45,4.5,0.8,0.3125,3.0,1213.8727279545456,0.9,0.125,16.0,187.06,1007,1.5,87.7,3,0
41,21.8,9.0,0.4285714285714285,8.0,3070.908785454545,0.0,0.0,7.0,1248.96,32,7.266666666666667,15.5,3,0
5,15.3,1.0416666666666667,0.4444444444444444,6.0,534.9284511784512,0.8958333333333334,0.0,9.0,67.0,701,5.1000000000000005,56.8,3,0
29,50.2,2.2777777777777777,0.5,5.0,957.0073804713804,0.7777777777777778,0.1666666666666666,6.0,150.61,946,12.55,33.0,4,0
59,55.5,4.0,0.5,3.0,2758.1054072727275,0.0,0.0,2.0,1823.76,280,18.5,44.9,3,0
74,5.0,3.7142857142857135,0.4,3.0,275.4296588744588,0.4285714285714285,0.0666666666666666,15.0,58.9,276,1.6666666666666667,34.6,3,1
2,13.2,4.75,0.3333333333333333,9.5,3700.443752727273,0.5,0.6666666666666666,3.0,843.24,1250,4.4,53.0,3,0
76,16.2,0.4482758620689655,0.3333333333333333,6.5,663.0081686520375,0.9310344827586208,0.25,9.0,80.18,977,4.05,31.4,4,0
55,35.3,7.666666666666667,0.2,3.0,2380.670045090909,0.0,0.2,5.0,1085.16,459,8.825,57.3,4,1
85,35.1,0.0,0.625,7.0,957.1254545454544,1.0,0.375,8.0,129.98,1403,17.55,29.1,2,0
20,31.7,9.5,0.7272727272727273,1.5,339.74850000000004,0.0,0.3636363636363636,11.0,190.19,398,10.566666666666666,72.2,3,1
5,24.0,5.5,0.5,8.5,507.4105363636364,0.5,0.0,2.0,73.47,551,24.0,76.6,1,0
55,46.9,5.0,0.6666666666666666,3.5,3028.8261818181827,0.5,0.3333333333333333,3.0,1106.88,428,23.45,29.8,2,1
54,42.5,1.5161290322580645,0.4285714285714285,6.0,654.3991061583579,0.8387096774193549,0.2857142857142857,7.0,93.77,185,8.5,56.6,5,1
82,40.8,0.3157894736842105,0.6666666666666666,3.5,972.2730488038276,0.8421052631578947,0.0,3.0,163.92,1066,8.16,63.4,5,0
60,15.9,0.75,0.7142857142857143,3.0,514.6540363636365,0.75,0.2857142857142857,7.0,114.16,1281,5.3,72.0,3,1
79,10.7,0.7441860465116279,0.25,2.0,981.8089568181816,0.8837209302325582,0.375,8.0,181.89,732,3.5666666666666664,90.1,3,0
35,29.8,3.875,0.4615384615384615,0.0,608.4321730769232,0.5,0.0769230769230769,13.0,170.42,398,5.96,23.6,5,0
14,38.4,0.0,0.5833333333333334,0.0,743.7163636363637,1.0,0.25,12.0,183.84,66,38.4,80.2,1,0
57,22.2,0.5,0.6,5.0,715.9689553846154,0.9230769230769232,0.0,5.0,99.99,62,7.399999999999999,69.0,3,1
74,59.0,0.0,0.2857142857142857,4.5,1544.5060714285717,1.0,0.1428571428571428,7.0,200.21375,215,40.87675,14.1,1,0
65,26.8,12.2,0.6666666666666666,8.0,1027.817157818182,0.0,0.4166666666666667,12.0,641.88,1038,13.4,63.6,2,0
10,5.7,5.333333333333333,0.4545454545454545,6.0,1634.1337599999997,0.0,0.1818181818181818,11.0,635.52,1342,1.425,74.4,4,0
8,58.7,2.25,0.0,9.0,12004.928574545454,0.75,0.5,2.0,2003.28,520,11.74,47.9,5,0
65,5.7,0.7,0.4117647058823529,10.0,805.1699126470587,0.925,0.2352941176470588,17.0,83.57,1097,1.14,84.6,5,0
87,41.1,11.6,0.4,5.5,155.44723684848483,0.0,0.4666666666666667,15.0,92.23,489,20.55,69.5,2,0
49,57.4,0.7837837837837838,0.2,5.0,579.8118054054055,0.918918918918919,0.2,15.0,77.9,946,11.48,35.7,5,0
87,2.4,1.625,0.2,8.0,447.0337309090909,0.75,0.2,5.0,53.28,367,2.4,32.2,1,0
68,42.8,7.5,0.25,7.0,1612.5737727272726,0.0,0.25,12.0,1155.12,307,21.4,52.0,2,0
18,49.8,11.6,0.3636363636363636,7.0,4563.08624290909,0.0,0.1818181818181818,11.0,2059.56,1403,9.96,22.4,5,0
65,57.7,1.6666666666666667,0.4166666666666667,1.5,2700.3810909090907,0.6666666666666666,0.5833333333333334,12.0,1075.2,551,11.54,33.0,5,0
52,56.3,0.0,0.25,6.5,1256.6625,1.0,0.5,4.0,160.27,1066,18.766666666666666,59.3,3,0
40,37.5,11.0,0.1428571428571428,0.0,2829.824836363636,0.0,0.2857142857142857,7.0,2352.84,793,9.375,89.5,4,0
85,26.4,8.25,0.2222222222222222,2.0,1208.104087272727,0.0,0.2222222222222222,9.0,740.04,1066,13.2,28.6,2,1
30,40.7,2.25,0.5,3.0,8273.38450909091,0.75,0.0,2.0,2056.8,916,20.35,24.4,2,1
52,13.1,0.0,0.3636363636363636,9.0,1952.49,1.0,0.0909090909090909,11.0,193.49,701,4.366666666666666,16.4,3,1
80,46.7,0.0,0.2,6.5,8383.985018181816,1.0,0.2,10.0,1347.12,551,23.35,44.9,2,0
14,36.9,0.9545454545454546,0.3636363636363636,2.0,628.6403975206612,0.8181818181818182,0.2727272727272727,11.0,121.59,1250,36.9,67.1,1,0
30,37.3,0.4523809523809524,0.1428571428571428,8.0,1904.4182723562155,0.9523809523809524,0.1428571428571428,7.0,194.68,307,12.433333333333332,68.4,3,1
63,2.6,3.1666666666666665,0.5,1.0,585.7445406060606,0.6666666666666666,0.4,10.0,164.24,581,2.6,80.4,1,0
43,13.3,0.0,0.0,3.0,7223.587636363636,1.0,0.3333333333333333,3.0,1436.88,93,2.66,91.2,5,0
60,44.3,0.0,0.3,6.5,1114.4754545454543,1.0,0.1,10.0,125.34999999999998,977,8.86,45.8,5,1
45,56.4,0.1428571428571428,0.1428571428571428,9.0,1085.897475324675,0.9523809523809524,0.1428571428571428,7.0,105.07,946,40.87675,64.0,1,0
2,40.9,1.3157894736842106,0.3,0.5,767.8934354066987,0.8947368421052632,0.0,10.0,138.24,1372,8.18,47.8,5,0
56,35.5,1.6470588235294117,0.2142857142857142,7.5,607.2022110007639,0.8235294117647058,0.0714285714285714,14.0,68.93,1403,7.1,27.9,5,0
18,22.6,0.7608695652173914,0.25,5.0,813.4439021739131,0.8913043478260869,0.625,8.0,135.66,854,22.6,55.8,1,0
25,4.9,0.9285714285714286,0.5,2.0,378.73156363636366,0.9285714285714286,0.5,4.0,85.26,1342,0.98,72.2,5,0
66,49.6,0.0,0.5,0.0,752.7784090909091,1.0,0.25,4.0,175.25,1462,40.87675,23.7,1,0
60,2.5,4.25,0.375,10.0,9667.31388,0.5,0.125,8.0,1822.56,612,0.625,29.8,4,1
66,36.4,0.0,0.4666666666666667,6.0,1056.365090909091,1.0,0.0666666666666666,15.0,128.54,854,9.1,22.1,4,0
59,20.7,7.333333333333333,0.25,5.0,4128.219403636364,0.0,0.25,16.0,2160.96,854,4.14,33.0,5,1
76,55.7,1.0476190476190477,0.4615384615384615,3.0,510.3908983016984,0.8809523809523809,0.2307692307692307,13.0,89.56,977,13.925,17.3,4,0
59,18.4,0.3157894736842105,0.4166666666666667,4.0,577.854528229665,0.9473684210526316,0.25,12.0,88.41,581,3.68,68.8,5,0
59,14.9,0.0,0.5,5.0,5164.739999999998,1.0,0.0,2.0,983.76,32,14.9,66.5,1,0
34,28.5,10.75,0.2307692307692307,6.0,2327.5728469930064,0.0,0.0769230769230769,13.0,1343.04,1128,9.5,84.2,3,0
3,34.5,0.7894736842105263,0.3333333333333333,8.0,842.9392631578949,0.8947368421052632,0.3333333333333333,3.0,100.43,276,17.25,22.0,2,0
65,49.3,3.555555555555556,0.3076923076923077,7.0,872.9694079254077,0.5555555555555556,0.0769230769230769,13.0,125.7,336,9.86,44.2,5,0
81,23.6,10.0,0.2857142857142857,4.0,1213.9786363636365,0.0,0.5714285714285714,7.0,1352.28,336,11.8,84.0,2,0
57,46.5,0.9791666666666666,0.25,6.0,607.5729624999999,0.9166666666666666,0.25,8.0,76.74,336,15.5,29.2,3,0
61,54.5,0.1282051282051282,0.3076923076923077,0.0,388.0266544737315,0.9743589743589745,0.5384615384615384,13.0,98.18,1281,18.166666666666668,65.6,3,1
17,6.2,0.0,0.8,1.0,370.1809090909092,1.0,0.6,5.0,128.05,93,1.24,10.8,5,0
20,53.8,7.0,0.4444444444444444,9.0,1761.7644121212115,0.0,0.4444444444444444,9.0,944.16,1128,13.45,54.1,4,0
20,49.3,0.525,0.2857142857142857,0.5,942.3031944155844,0.9,0.2857142857142857,7.0,195.06,154,24.65,42.5,2,1
7,52.4,0.8,0.3333333333333333,7.0,499.82875151515145,0.92,0.3333333333333333,12.0,62.6,1281,26.2,85.2,2,0
42,23.3,2.7777777777777777,0.1428571428571428,1.0,419.80158730158735,0.6666666666666666,0.2857142857142857,7.0,88.75,612,7.766666666666667,77.0,3,0
35,56.2,0.09375,0.2,4.0,1026.4243595454543,0.96875,0.0,5.0,128.38,642,11.24,82.0,5,0
1,23.0,0.9069767441860463,0.5,5.0,1084.8661534883722,0.9302325581395348,0.0,2.0,145.53,885,4.6,16.3,5,0
24,32.9,3.1666666666666665,0.4375,3.0,505.7488311553032,0.75,0.25,16.0,96.79,701,16.45,77.6,2,0
31,12.3,2.0,0.2,4.0,3182.812049454545,0.6666666666666666,0.6,5.0,876.36,1250,4.1000000000000005,44.4,3,1
63,56.5,1.5,0.2222222222222222,4.5,4378.79904,0.5,0.3333333333333333,9.0,1152.72,885,18.83333333333333,22.9,3,0
24,28.2,1.0606060606060606,0.25,8.0,1503.7990213498626,0.8787878787878788,0.0,4.0,158.77,701,14.1,81.4,2,0
40,40.0,10.0,0.3333333333333333,4.0,2105.694818181818,0.0,0.1666666666666666,6.0,1783.8,701,10.0,75.0,4,0
90,4.5,2.25,0.375,0.0,682.0990670454546,0.8,0.375,16.0,179.43,885,4.5,77.8,1,1
20,50.4,3.6666666666666665,0.1666666666666666,5.0,984.331006060606,0.4444444444444444,0.1666666666666666,6.0,170.52,854,10.08,54.6,5,0
5,40.0,8.2,0.5,6.0,1604.3386150909082,0.0,0.375,8.0,1200.84,1158,20.0,84.6,2,0
11,24.3,0.3125,0.3333333333333333,5.0,996.2167090909096,0.875,0.4666666666666667,15.0,154.96,885,8.1,81.6,3,0
16,34.7,5.5,0.4375,6.5,6218.170975227272,0.25,0.4375,16.0,2022.36,763,34.7,76.8,1,0
56,18.6,3.692307692307693,1.0,8.0,941.6485762237762,0.6153846153846154,0.0,1.0,152.04,916,4.65,45.7,4,0
35,44.9,3.1818181818181817,0.0,0.0,438.5705785123968,0.5454545454545454,0.9333333333333333,1.0,164.6,701,11.225,46.9,4,0
27,34.9,0.0,0.3333333333333333,9.5,822.8863636363637,1.0,0.1666666666666666,6.0,80.46,551,17.45,67.3,2,0
34,12.0,4.833333333333333,0.5,8.0,1088.2369414141417,0.5833333333333334,0.1666666666666666,6.0,160.84,307,4.0,78.3,3,0
24,22.6,0.0,0.5,2.0,542.5772727272727,1.0,0.0,6.0,88.42,32,5.65,38.8,4,1
30,21.5,0.55,0.0,10.0,1352.87548,0.925,0.0,1.0,117.58,398,10.75,62.1,2,0
30,2.4,0.75,0.2142857142857142,3.0,10049.071827272728,0.75,0.1428571428571428,14.0,2320.68,154,1.2,68.6,2,1
90,18.8,10.4,0.2,5.5,2992.6241856,0.0,0.2,5.0,1382.04,1281,3.76,42.3,5,1
22,46.1,6.25,0.0,9.0,3049.0115727272723,0.0,0.5,2.0,1419.12,701,15.366666666666667,31.7,3,0
81,48.2,0.7105263157894737,0.4166666666666667,2.5,529.6937473684211,0.9210526315789472,0.1666666666666666,12.0,89.98,916,9.64,63.1,5,0
31,56.7,0.78125,0.1428571428571428,5.0,980.90919237013,0.9375,0.2857142857142857,7.0,127.46,854,40.87675,40.5,1,1
10,45.5,0.7352941176470589,0.125,2.0,365.05081531141866,0.9117647058823528,0.25,16.0,58.9535294117647,367,15.166666666666666,39.5,3,0
40,13.8,0.0,0.0,1.0,494.5090909090909,1.0,0.9333333333333333,2.0,120.88,185,13.8,44.4,1,0
35,11.4,0.3076923076923077,0.5,7.0,1435.0753174825177,0.9230769230769232,0.1666666666666666,6.0,178.83,581,3.8,11.6,3,0
11,22.2,4.333333333333333,0.125,9.5,1074.987521212121,0.6666666666666666,0.25,8.0,126.04,1097,11.1,34.7,2,0
53,15.7,0.5777777777777777,0.1666666666666666,2.0,828.8483238383837,0.9333333333333332,0.0,6.0,120.62999999999998,1372,15.7,94.3,1,1
35,14.1,5.25,0.0,9.5,4734.701541818182,0.0,0.0,2.0,1478.88,793,7.05,59.9,2,0
60,54.0,7.2,0.4615384615384615,5.0,1918.187712,0.0,0.5384615384615384,13.0,1165.08,732,13.5,55.6,4,0
19,40.3,0.0,0.3636363636363636,0.0,644.5636363636363,1.0,0.1818181818181818,11.0,131.3,1219,8.059999999999999,58.6,5,0
91,29.1,9.5,0.0,7.0,3981.172669090909,0.0,0.0,5.0,1914.36,1038,5.82,87.1,5,0
87,46.2,0.4210526315789473,0.1333333333333333,10.0,1398.169954385965,0.9473684210526316,0.6,15.0,146.95,885,11.55,38.8,4,1
44,9.4,8.0,0.1666666666666666,5.0,1481.1765054545456,0.0,0.3333333333333333,12.0,1317.24,215,1.88,48.9,5,0
11,4.4,0.6756756756756757,0.3333333333333333,9.5,1756.9049959049962,0.8648648648648649,0.0,6.0,176.5,459,2.2,37.7,2,0
59,31.7,0.35,0.4,2.5,664.1783578181817,0.925,0.2,5.0,113.23,1128,31.7,58.3,1,1
38,10.2,6.0,0.0833333333333333,4.0,2172.098727272727,0.0,0.0833333333333333,12.0,1347.0,428,2.55,43.2,4,0
25,8.0,1.3793103448275863,0.2666666666666666,5.5,1187.893571577847,0.8620689655172413,0.4,15.0,170.78,885,2.6666666666666665,47.9,3,1
20,7.5,8.75,0.6666666666666666,4.5,3460.5956,0.0,0.0,3.0,1926.12,215,2.5,92.2,3,0
57,9.8,7.333333333333333,0.0,6.5,4960.983796363635,0.3333333333333333,0.5,2.0,1335.36,977,1.96,36.3,5,0
59,28.0,0.7575757575757576,0.2142857142857142,8.0,972.006611570248,0.9090909090909092,0.2857142857142857,14.0,108.8,367,28.0,14.7,1,1
84,54.7,0.8695652173913043,0.5,8.0,465.092371541502,0.8695652173913043,0.5,2.0,63.3,732,40.87675,89.7,1,1
90,15.9,0.0,0.25,0.0,3204.913090909091,1.0,0.25,4.0,907.44,1250,7.95,29.7,2,1
79,27.9,1.2222222222222223,0.4,5.0,471.91983151515154,0.8518518518518519,0.2,15.0,68.81,977,6.975,47.3,4,0
68,52.0,7.6,0.3333333333333333,5.0,4418.491758545454,0.0,0.25,9.0,2085.84,307,26.0,49.7,2,0
44,53.8,0.7391304347826086,0.5,10.0,609.8443704347826,0.9130434782608696,0.1,10.0,62.83,1066,40.87675,24.1,1,0
13,27.1,0.5925925925925926,0.5454545454545454,4.0,727.377925925926,0.8888888888888888,0.3636363636363636,11.0,128.9,1342,6.775,94.3,4,0
80,28.3,8.5,0.4444444444444444,6.0,3277.524693333333,0.0,0.1111111111111111,9.0,1958.16,1431,5.66,53.1,5,0
17,18.7,1.8333333333333333,0.4285714285714285,9.0,1035.081222943723,0.75,0.1428571428571428,7.0,123.17,185,9.35,71.0,2,0
21,29.8,2.75,0.2222222222222222,6.5,3280.1657636363634,0.75,0.2222222222222222,9.0,624.6,367,9.933333333333334,76.5,3,1
85,31.1,8.5,0.2,8.0,6392.479744,0.25,0.3333333333333333,15.0,1726.08,1097,31.1,78.1,1,0
77,56.0,0.8205128205128205,0.5,2.0,568.9345617715617,0.9230769230769232,0.5,2.0,128.35,1097,40.87675,44.5,1,0
68,19.1,0.0,0.3333333333333333,7.0,813.6063636363635,1.0,0.0,6.0,86.89,1038,19.1,74.8,1,0
39,43.6,4.5,0.0,3.0,3447.920814545456,0.5,0.5,4.0,1023.84,185,21.8,27.9,2,0
86,20.3,8.666666666666666,0.3846153846153846,6.5,1814.997508251748,0.0,0.3076923076923077,13.0,1335.72,885,20.3,47.4,1,1
51,5.6,0.0,0.4666666666666667,1.5,373.69236363636367,1.0,0.2666666666666666,15.0,72.37,367,1.4,20.5,4,1
3,44.6,0.5,0.3333333333333333,5.0,1344.292,0.95,0.3333333333333333,3.0,190.23,1462,14.866666666666667,73.7,3,0
36,20.5,5.25,0.875,2.0,4544.6821875000005,0.5,0.25,8.0,2130.84,642,5.125,92.1,4,0
78,19.7,0.9411764705882352,0.2666666666666666,3.0,548.2227831016044,0.8235294117647058,0.3333333333333333,15.0,94.87,307,3.94,32.3,5,0
35,28.2,9.0,0.5454545454545454,3.0,3130.999199999999,0.0,0.0909090909090909,11.0,1620.6,32,9.4,29.1,3,0
8,24.5,3.333333333333333,0.1428571428571428,6.0,632.2794805194807,0.5833333333333334,0.4285714285714285,7.0,101.40000000000002,763,4.9,51.2,5,0
3,5.8,4.0,0.25,4.0,1880.438031818182,0.0,0.5,4.0,1282.68,946,1.45,36.9,4,0
40,18.4,1.565217391304348,0.3333333333333333,10.0,1500.3014478260873,0.782608695652174,0.25,9.0,162.21,428,4.6,24.3,4,0
59,49.9,0.782608695652174,0.3333333333333333,8.5,1765.0272361660082,0.8913043478260869,0.25,9.0,193.85,520,24.95,87.1,2,0
49,19.5,0.4166666666666667,0.3,9.0,1463.0648363636362,0.9166666666666666,0.3,10.0,158.59,1038,3.9,55.7,5,0
57,11.7,0.9090909090909092,0.4285714285714285,7.0,699.5270295159387,0.8181818181818182,0.2857142857142857,14.0,94.23,551,5.85,41.1,2,1
74,41.4,0.0,0.5,0.0,610.6009090909091,1.0,0.0,2.0,121.02,732,40.87675,21.0,1,0
27,32.7,0.9285714285714286,0.2,1.0,706.2104400000001,0.8928571428571429,0.4,5.0,141.96,62,8.175,63.1,4,0
83,7.7,8.2,0.1666666666666666,2.0,750.215872,0.0,0.5,6.0,926.04,520,3.85,67.8,2,0
89,30.1,2.1666666666666665,0.4285714285714285,6.0,1024.443791991342,0.5833333333333334,0.2857142857142857,7.0,171.73,701,10.033333333333331,11.1,3,0
34,15.0,0.4814814814814814,0.1538461538461538,2.0,898.4899663299664,0.925925925925926,0.1538461538461538,13.0,139.45,763,7.5,23.0,2,0
68,35.5,1.146341463414634,0.0,8.5,1467.2011636363636,0.8780487804878049,0.0,2.0,140.88,977,11.833333333333334,28.9,3,0
45,57.3,0.09375,0.3333333333333333,6.0,721.6691625,0.96875,0.4444444444444444,9.0,98.01,1128,40.87675,31.1,1,0
84,41.4,5.5,0.4,10.0,3210.3872640000004,0.0,0.0,5.0,1355.28,1128,40.87675,83.1,1,1
8,47.3,10.25,0.0,6.0,1547.8899545454542,0.0,0.9333333333333333,1.0,751.32,793,23.65,49.4,2,0
16,30.1,0.425,0.2666666666666666,6.0,704.6794272727273,0.95,0.0666666666666666,15.0,82.2,1158,15.05,73.6,2,0
