days_since_last_login,avg_monthly_usage_hours,payment_delay_days_mean,critical_ticket_ratio,avg_nps_score,revenue_at_risk,payment_consistency_score,unresolved_ratio,total_tickets,mrr_current,tenure_days,usage_per_user,feature_adoption_pct_mean,total_users,churned
36,146.9,1.4761904761904765,0.3636363636363636,6.5,5042.041793939394,0.7619047619047619,0.4545454545454545,11.0,757.96,1097,36.725,68.3,4,0
53,80.5,5.5,0.4444444444444444,0.0,13549.818545454546,0.5,0.1111111111111111,9.0,5562.0,62,4.735294117647059,19.3,17,1
78,37.4,0.0,0.3125,7.0,36454.73522727272,1.0,0.0625,16.0,5637.0,1097,3.1166666666666667,18.6,12,0
25,118.0,0.0,0.3,3.0,1523.8505454545457,1.0,0.3,10.0,238.78000000000003,1462,9.833333333333334,46.1,12,0
70,52.1,0.7142857142857143,0.3,2.5,3656.418763636363,0.9047619047619048,0.1,10.0,575.12,824,17.366666666666667,48.5,3,0
27,122.7,0.0,0.2666666666666666,4.0,22692.28843636364,1.0,0.1333333333333333,15.0,4306.68,1097,8.18,21.9,15,0
45,138.9,0.5609756097560976,0.2,8.0,2632.617410909091,0.902439024390244,0.2,10.0,286.18,1281,9.26,82.2,15,0
91,113.4,0.0,1.0,8.0,21414.433090909093,1.0,0.0,2.0,3867.96,246,11.34,89.5,10,0
53,68.7,7.0,0.2666666666666666,10.0,19923.851584,0.0,0.2,15.0,8852.16,581,3.816666666666667,68.6,18,0
35,89.1,0.7727272727272727,0.4444444444444444,4.0,3434.2176808080803,0.8636363636363636,0.0,9.0,501.22,1372,4.455,52.5,20,0
12,101.6,1.736842105263158,1.0,2.0,2434.587536842105,0.7368421052631579,0.0,2.0,612.84,185,6.7733333333333325,60.2,15,0
30,103.3,7.2,0.25,1.0,6217.575725454546,0.0,0.5,4.0,5526.6,1281,6.886666666666667,31.3,15,1
42,42.0,0.3235294117647059,0.6666666666666666,0.5,1854.9986,0.9411764705882352,0.3333333333333333,3.0,501.67,1128,14.0,87.1,3,0
88,148.5,8.333333333333334,0.0,3.0,13234.999272727271,0.0,0.9333333333333333,1.0,8209.68,1007,7.815789473684211,23.4,19,0
40,121.8,5.4,0.2727272727272727,7.0,4558.567134545454,0.6,0.3636363636363636,11.0,705.74,307,11.072727272727272,91.0,11,0
48,81.3,8.0,0.3529411764705882,2.5,14104.965229090903,0.0,0.2352941176470588,17.0,7341.96,93,11.614285714285714,59.0,7,0
73,146.8,8.333333333333334,0.4,9.0,11519.900305454545,0.0,0.0,5.0,4659.24,551,11.292307692307691,10.9,13,0
85,54.1,1.5,0.3,3.0,1220.600403116883,0.7857142857142857,0.3,10.0,216.64,276,7.728571428571429,79.7,7,0
33,109.5,1.0,0.1666666666666666,2.5,5018.744087179487,0.9230769230769232,0.0,6.0,709.39,1342,7.821428571428571,27.1,14,0
20,26.1,1.2352941176470589,0.5,4.0,1562.0269860962565,0.8235294117647058,0.75,4.0,347.34,916,5.220000000000001,56.0,5,0
27,29.9,0.1304347826086956,0.0714285714285714,9.0,6638.5270387351775,0.9565217391304348,0.2142857142857142,14.0,640.92,1281,1.5736842105263158,33.6,19,0
10,113.5,7.666666666666667,0.375,1.0,8128.492756363636,0.0,0.25,8.0,8944.92,307,16.214285714285715,86.6,7,0
88,36.6,9.4,0.4,2.0,4964.460162327272,0.0,0.0,5.0,5583.84,1372,4.066666666666666,46.0,9,1
5,54.1,0.0,0.25,10.0,2969.775,1.0,0.0,4.0,263.98,1128,9.016666666666667,64.8,6,0
30,47.2,5.0,0.4615384615384615,7.5,10874.003902657338,0.0,0.3076923076923077,13.0,8228.64,1007,3.146666666666667,46.0,15,0
83,141.7,0.0,0.5,4.0,43123.392,1.0,0.2142857142857142,14.0,9356.16,1462,17.7125,39.9,8,1
21,65.6,7.5,0.5,3.0,16739.453945454545,0.25,0.0,2.0,6224.16,1158,4.685714285714285,89.7,14,0
24,101.3,0.0512820512820512,0.5,5.5,3476.527513752914,0.9743589743589745,0.1666666666666666,6.0,466.89,977,9.209090909090907,14.3,11,1
75,52.0,0.696969696969697,0.5,8.0,2075.8273211019286,0.9393939393939394,0.2,10.0,244.18,977,3.25,90.9,16,0
5,149.8,0.3142857142857143,0.0,0.0,2747.766556363636,0.9428571428571428,0.9333333333333333,1.0,799.53,854,9.3625,16.7,16,0
75,47.7,0.9428571428571428,0.0,0.5,3807.351874285714,0.8857142857142857,0.4285714285714285,7.0,734.79,824,2.6500000000000004,58.7,18,0
85,136.4,1.1333333333333333,0.5,5.0,2284.1778566666667,0.8888888888888888,0.1875,16.0,351.43,824,8.525,48.5,16,0
40,100.6,0.5,0.25,3.0,1687.2210827922077,0.8571428571428571,0.375,8.0,289.14,1097,6.2875,51.3,16,0
68,40.9,0.5116279069767442,0.4,1.0,3961.4949818181817,0.9534883720930232,0.0,5.0,690.9,1431,2.045,61.8,20,0
24,93.3,0.15,0.3333333333333333,9.0,6954.354687272726,0.95,0.0,3.0,682.9559999999999,1038,5.83125,41.2,16,0
49,94.5,8.8,0.0,3.0,11712.093119999998,0.0,0.0,2.0,5362.68,977,23.625,49.6,4,0
28,131.7,1.0,0.2,7.0,16269.726281454545,0.5,0.4,15.0,3651.24,581,7.316666666666666,94.5,18,0
21,58.1,0.7222222222222222,0.5625,9.5,5448.378055555555,0.9444444444444444,0.5625,16.0,674.3,336,4.469230769230769,21.4,13,1
68,129.5,0.0,0.4285714285714285,7.0,5648.010779220779,1.0,0.0,7.0,622.17,977,9.961538461538462,36.0,13,0
42,44.3,11.0,0.0909090909090909,5.0,21520.421236363632,0.0,0.2727272727272727,11.0,9110.4,1281,4.027272727272727,71.5,11,0
10,74.2,1.0,0.4166666666666667,6.5,5892.83937062937,0.9230769230769232,0.25,12.0,762.75,276,14.84,43.7,5,0
59,82.8,2.1666666666666665,0.0,3.0,2735.4244747474754,0.75,0.3333333333333333,3.0,442.6000000000001,428,6.9,11.1,12,0
67,130.5,6.0,0.2857142857142857,5.0,3215.94624,0.0,0.4285714285714285,7.0,2576.88,1250,7.25,29.3,18,0
56,102.3,2.125,0.5,0.0,1298.4281761363636,0.75,0.9333333333333333,2.0,737.41,520,12.7875,44.1,8,0
14,27.4,0.5,0.375,6.5,5255.016762396694,0.9090909090909092,0.375,8.0,704.58,977,3.914285714285714,50.5,7,0
78,100.1,1.6666666666666667,0.8,8.0,26040.500436363636,0.6666666666666666,0.2,5.0,5720.52,185,20.02,83.4,5,0
27,140.1,0.84375,0.3333333333333333,1.0,2380.5438045454543,0.9375,0.3333333333333333,12.0,485.51,1128,9.34,43.0,15,1
21,82.0,9.0,0.4444444444444444,0.0,4327.848,0.0,0.2222222222222222,9.0,3091.32,885,4.823529411764706,68.2,17,0
24,110.0,9.333333333333334,0.4,9.0,6307.339380363637,0.0,0.4,10.0,2946.1200000000003,946,8.461538461538462,28.0,13,0
83,149.8,0.0,0.1428571428571428,7.0,4690.017662337663,1.0,0.2857142857142857,7.0,516.64,309,40.87675,25.7,3,0
87,31.2,4.5,0.5,3.0,1791.0586909090912,0.375,0.0,2.0,407.68,1372,6.24,34.9,5,1
1,128.3,0.088235294117647,1.0,8.5,3792.281390374332,0.9705882352941176,0.0,1.0,470.7,793,16.0375,47.6,8,0
70,49.6,5.75,0.3333333333333333,9.0,9909.462512727272,0.0,0.25,9.0,6008.88,642,2.610526315789474,74.4,19,0
5,71.7,0.8085106382978723,0.2,1.0,2380.456288639587,0.8936170212765957,0.2666666666666666,15.0,444.32,946,8.9625,82.1,8,0
39,90.9,0.75,0.3636363636363636,7.0,5997.921381818182,0.875,0.1818181818181818,11.0,737.01,977,6.992307692307692,87.8,13,0
58,87.9,0.8297872340425532,0.0,3.0,4892.4264798452605,0.9148936170212766,0.2,5.0,677.88,1066,4.626315789473685,22.7,19,0
12,93.2,0.0,0.25,2.0,14413.351909090909,1.0,0.0,4.0,2990.04,127,5.177777777777778,28.2,18,0
69,149.6,1.0,0.1818181818181818,5.0,16861.95106909091,0.0,0.0,11.0,5594.88,763,7.873684210526315,66.5,19,1
24,55.2,0.0,0.1875,8.0,47042.05704545454,1.0,0.125,16.0,6739.44,93,2.905263157894737,17.4,19,0
47,132.9,1.148148148148148,0.4666666666666667,8.5,2323.051226936027,0.8148148148148148,0.1333333333333333,15.0,275.2,520,11.075,24.5,12,0
40,89.9,4.6,0.1666666666666666,5.0,10092.668727272723,0.0,0.3333333333333333,6.0,5310.0,858,29.96666666666667,77.1,3,0
77,77.8,0.8055555555555556,0.3571428571428571,5.5,5547.608542857142,0.9166666666666666,0.2857142857142857,14.0,764.28,854,4.576470588235294,22.4,17,0
51,105.5,0.0,0.4444444444444444,7.5,2785.334545454545,1.0,0.3333333333333333,9.0,335.46,1281,8.115384615384615,31.2,13,0
12,110.8,0.7857142857142857,0.5714285714285714,1.0,2844.399155844156,0.9047619047619048,0.4285714285714285,7.0,734.1,581,12.31111111111111,75.1,9,0
57,79.0,6.666666666666667,0.4,8.0,14377.105221818185,0.0,0.4,5.0,6788.64,307,8.777777777777779,91.0,9,1
44,42.0,1.8333333333333333,0.4,5.0,3618.0670909090913,0.7777777777777778,0.4,5.0,600.5,398,14.0,45.4,3,0
85,51.2,0.0,0.375,1.5,3731.164772727273,1.0,0.375,8.0,729.65,520,3.6571428571428575,46.0,14,0
9,62.4,0.7894736842105263,0.0,3.0,3780.618947368421,0.9473684210526316,0.1666666666666666,6.0,508.2,32,3.6705882352941175,63.0,17,0
25,93.0,4.444444444444445,0.4444444444444444,9.0,3520.480888888889,0.4444444444444444,0.2222222222222222,9.0,537.63,946,8.454545454545455,59.3,11,0
59,124.8,8.5,0.2307692307692307,6.0,826.1314590909091,0.0,0.3076923076923077,13.0,273.43,1281,6.568421052631579,38.8,19,1
82,145.5,6.6,0.3333333333333333,2.0,3541.952461090909,0.0,0.0,3.0,2762.52,1007,8.083333333333334,66.1,18,0
57,107.6,13.333333333333334,0.0,4.5,23558.329199999996,0.0,0.0,3.0,9095.88,824,13.45,19.7,8,0
4,140.1,0.8125,0.5,9.5,3397.032109090909,0.9375,0.1666666666666666,12.0,362.52,885,9.34,56.1,15,0
81,104.1,7.0,0.5,5.5,1168.5486363636364,0.0,0.0,2.0,435.73,793,6.50625,91.9,16,0
43,51.1,9.333333333333334,0.5625,5.0,9472.142959999996,0.0,0.3125,16.0,6284.04,93,10.22,79.4,5,0
33,146.5,0.6666666666666666,0.2352941176470588,9.5,2390.468,0.9166666666666666,0.4117647058823529,17.0,256.08,581,18.3125,94.6,8,0
64,77.0,2.75,0.3076923076923077,9.0,25865.0205986014,0.75,0.1538461538461538,13.0,4283.28,1192,5.133333333333334,62.7,15,0
7,67.0,9.0,0.2307692307692307,9.5,5147.813142377622,0.0,0.3846153846153846,13.0,3101.0399999999995,916,11.166666666666666,10.5,6,0
80,59.6,0.75,0.625,5.0,3486.366,0.9166666666666666,0.0625,16.0,507.2000000000001,307,3.136842105263158,63.2,19,0
24,127.4,3.0,0.5,1.0,4768.738036363636,0.0,0.5,4.0,3469.32,1189,15.925,27.8,8,0
63,27.8,0.7037037037037037,0.2352941176470588,1.5,2833.688974688057,0.925925925925926,0.1176470588235294,17.0,469.02,367,9.266666666666667,66.6,3,0
42,125.4,8.0,0.3333333333333333,2.0,1602.4629575757576,0.0,0.0833333333333333,12.0,561.76,32,13.933333333333334,47.8,9,0
76,143.6,9.75,0.0,0.5,8006.408378181819,0.0,0.3333333333333333,3.0,5460.72,854,35.9,68.8,4,0
36,59.6,0.5227272727272727,0.3125,1.0,3164.322294214876,0.9318181818181818,0.25,16.0,608.48,1128,3.136842105263158,48.0,19,0
38,26.5,0.0,0.0,5.0,50556.70963636363,1.0,0.5,2.0,9291.96,62,1.65625,80.3,16,0
21,88.0,0.0,0.3333333333333333,4.0,3992.461363636364,1.0,0.4166666666666667,12.0,616.38,154,8.8,60.3,10,0
69,94.6,8.0,0.25,4.0,7432.694945454545,0.0,0.25,4.0,3289.2,1403,15.766666666666666,62.3,6,0
56,89.4,1.6666666666666667,0.5,8.5,34864.715200000006,0.6666666666666666,0.9333333333333333,2.0,9065.76,919,4.470000000000001,71.0,20,0
66,98.8,1.0263157894736843,0.2727272727272727,4.5,1674.574449760765,0.868421052631579,0.4545454545454545,11.0,264.84,642,5.811764705882353,44.8,17,0
22,122.6,5.2,0.3076923076923077,10.0,18953.98289723077,0.0,0.1538461538461538,13.0,8939.52,520,12.26,29.7,10,0
17,20.2,8.0,0.0,3.0,8343.582453818182,0.0,0.6,5.0,9037.32,1403,2.525,58.6,8,0
78,121.9,4.666666666666667,0.6666666666666666,3.0,10000.469258181816,0.6666666666666666,0.5,6.0,3803.76,336,17.414285714285715,75.3,7,0
15,27.6,7.333333333333333,0.5,0.0,12867.997532727271,0.3333333333333333,0.1875,16.0,6637.68,1342,3.942857142857143,87.9,7,0
20,142.9,0.0,0.0,1.5,4750.930909090909,1.0,0.4,5.0,770.8,701,10.207142857142856,71.7,14,0
7,131.1,0.8214285714285714,0.0,5.5,4058.20925,0.9285714285714286,0.0,1.0,443.41,1219,32.775,89.2,4,0
48,105.4,0.0,0.375,1.0,1311.6647727272727,1.0,0.0,8.0,219.86,581,13.175,29.7,8,0
20,36.3,0.5,0.2222222222222222,4.0,2883.086606637806,0.9285714285714286,0.2222222222222222,9.0,405.77,1128,2.792307692307692,66.4,13,0
59,147.0,7.0,0.5,9.5,7903.895999999999,0.0,0.1,10.0,3412.2,123,18.375,13.0,8,0
11,147.5,0.4,0.0,5.0,1259.7091636363637,0.8,0.9333333333333333,2.0,223.8,1462,12.291666666666666,62.2,12,0
11,108.8,0.0,0.2,4.0,5091.84581818182,1.0,0.0666666666666666,15.0,642.3200000000002,1372,8.36923076923077,31.4,13,0
10,45.8,4.666666666666667,0.375,2.0,10279.01602,0.3333333333333333,0.25,8.0,4010.28,185,7.633333333333333,22.9,6,0
79,22.0,1.5238095238095235,0.25,9.0,7030.7758690476185,0.8571428571428571,0.0,4.0,715.15,489,1.375,76.0,16,0
59,97.4,1.0,0.3529411764705882,2.0,10224.6348115508,0.5,0.3529411764705882,17.0,3560.64,489,4.87,66.4,20,0
71,36.9,11.0,0.2,3.0,9101.638376727273,0.0,0.2666666666666666,15.0,4493.52,732,2.46,71.4,15,0
12,105.7,2.363636363636364,0.5384615384615384,3.0,1325.2274307692303,0.5454545454545454,0.1538461538461538,13.0,286.77,1311,6.60625,79.6,16,0
32,116.3,2.857142857142857,0.1538461538461538,4.0,4276.479296703297,0.7142857142857143,0.1538461538461538,13.0,653.83,1462,14.5375,68.6,8,0
79,139.1,2.75,0.5714285714285714,0.0,12771.572945454547,0.75,0.5714285714285714,7.0,6833.04,123,9.273333333333332,75.2,15,0
58,145.0,1.7727272727272727,0.25,2.0,3778.178492975208,0.8181818181818182,0.0,4.0,611.46,1097,36.25,73.3,4,1
5,64.0,1.0,0.2222222222222222,9.0,4073.142234343435,0.8,0.3333333333333333,9.0,465.83,615,4.923076923076923,35.2,13,0
26,61.9,0.9714285714285714,0.2307692307692307,8.0,2910.8397218781224,0.8857142857142857,0.1538461538461538,13.0,318.66,1070,3.86875,69.9,16,1
56,72.5,0.6666666666666666,0.5,9.0,3973.144454545455,0.9047619047619048,0.0,4.0,421.05000000000007,307,4.027777777777778,11.9,18,1
48,66.7,4.5,0.5,7.0,19108.28055272728,0.5,0.1428571428571428,14.0,4494.72,1281,16.675,15.6,4,0
70,88.7,0.0,0.3333333333333333,0.5,23885.52218181818,1.0,0.6666666666666666,3.0,8936.76,977,11.0875,16.2,8,0
39,146.2,10.333333333333334,0.375,1.5,7855.859912727274,0.0,0.1875,16.0,8555.04,793,9.746666666666666,68.0,15,0
18,99.0,1.0666666666666669,0.0,8.0,7338.706472727274,0.8888888888888888,0.0,5.0,717.69,1281,8.25,93.2,12,0
81,134.2,0.0,0.3076923076923077,3.5,4902.447272727273,1.0,0.2307692307692307,13.0,716.82,854,10.323076923076922,47.2,13,1
51,30.7,9.0,0.3333333333333333,5.0,13192.892083636363,0.0,0.6666666666666666,3.0,8231.76,642,3.411111111111111,21.4,9,0
12,75.8,5.2,0.6666666666666666,7.0,14676.969429818182,0.0,0.3333333333333333,3.0,8245.32,1431,6.890909090909091,20.7,11,0
8,140.8,1.6153846153846154,0.2307692307692307,8.0,6765.0244596019365,0.7692307692307693,0.0,13.0,757.74,336,17.6,60.5,8,0
57,136.3,15.0,0.0,9.0,21790.93483636364,0.0,0.9333333333333333,1.0,9205.08,1372,40.87675,68.3,3,0
83,64.6,0.1739130434782608,0.0,10.0,7590.191761490683,0.9782608695652174,0.5714285714285714,7.0,746.92,1311,3.4,94.1,19,1
30,145.3,1.2,0.4,4.0,2244.147436987013,0.8571428571428571,0.2,10.0,351.91,276,8.072222222222223,10.5,18,0
38,42.9,0.4285714285714285,0.3076923076923077,0.0,1281.7830257742262,0.9285714285714286,0.5384615384615384,13.0,332.72,32,2.3833333333333333,10.0,18,0
26,103.5,7.5,0.4444444444444444,4.5,12964.1652,0.0,0.2222222222222222,9.0,8819.16,62,14.785714285714286,29.3,7,0
14,61.6,6.5,0.5454545454545454,2.5,1143.1367181818182,0.0,0.1818181818181818,11.0,437.07,1403,4.7384615384615385,51.5,13,0
71,96.6,5.333333333333333,0.3529411764705882,2.5,25337.756118930483,0.3333333333333333,0.0588235294117647,17.0,8593.92,732,16.099999999999998,80.3,6,0
78,120.1,0.3846153846153846,0.0,3.5,2855.990328671329,0.8974358974358975,0.0,5.0,357.03,885,6.005,15.5,20,0
16,21.2,7.0,0.6153846153846154,1.5,2940.1253068531464,0.0,0.1538461538461538,13.0,3279.24,1038,1.7666666666666666,64.1,12,0
28,67.4,0.3333333333333333,0.2307692307692307,9.0,6622.048704034429,0.9743589743589745,0.3846153846153846,13.0,699.72,398,22.46666666666667,91.7,3,0
78,27.0,11.4,0.3333333333333333,6.0,10032.75059563636,0.0,0.0833333333333333,12.0,9091.08,1462,9.0,34.0,3,0
51,118.0,8.8,0.3333333333333333,8.5,8560.490715636364,0.0,0.3333333333333333,12.0,4144.92,154,13.11111111111111,94.5,9,1
90,128.0,7.0,0.375,4.0,15584.316051818185,0.25,0.125,8.0,5326.44,551,18.285714285714285,51.0,7,0
74,37.4,0.0,0.0,0.5,2895.848571428571,1.0,0.5714285714285714,7.0,567.38,307,3.4,73.6,11,0
74,130.1,14.5,0.3333333333333333,6.0,10582.597199999997,0.0,0.25,9.0,7174.2,1097,10.007692307692308,29.2,13,0
34,51.8,10.666666666666666,0.3,8.0,11086.504983272727,0.0,0.5,10.0,5659.32,642,2.59,31.5,20,0
86,24.3,0.8285714285714286,0.625,8.0,5131.853730000001,0.9142857142857144,0.1875,16.0,636.57,1007,1.35,75.8,18,0
44,116.4,6.75,0.375,6.5,12852.8270325,0.0,0.25,8.0,7327.32,824,29.1,17.5,4,0
27,99.0,0.56,0.4545454545454545,4.0,3917.440402909092,0.96,0.0909090909090909,11.0,565.89,1097,7.615384615384615,83.8,13,1
61,141.6,0.5,0.75,8.0,5214.002225206612,0.9090909090909092,0.5,4.0,765.66,1038,14.16,13.3,10,0
70,50.6,0.8888888888888888,0.5,7.0,5716.306898484849,0.8333333333333334,0.25,8.0,773.58,854,3.373333333333333,42.9,15,0
71,135.2,12.666666666666666,0.4,0.0,11180.577408,0.0,0.2,5.0,8099.52,398,10.4,90.2,13,0
80,44.4,0.0,0.4166666666666667,9.5,22475.083909090907,1.0,0.1666666666666666,12.0,3218.0399999999995,398,4.933333333333334,28.0,9,0
25,36.3,0.1666666666666666,0.6666666666666666,9.0,3028.9217439393933,0.9166666666666666,0.3333333333333333,6.0,374.27,977,2.0166666666666666,18.8,18,1
49,90.6,6.2,0.4444444444444444,3.0,2998.6868053333333,0.0,0.3333333333333333,9.0,2628.48,977,6.9692307692307685,94.3,13,0
70,89.4,1.7222222222222223,0.0909090909090909,6.5,5475.421155555555,0.7222222222222222,0.3636363636363636,11.0,738.43,93,9.933333333333334,31.7,9,0
52,97.4,1.0357142857142858,0.0909090909090909,2.0,4202.674318181818,0.8571428571428571,0.1818181818181818,11.0,668.78,428,5.411111111111111,18.0,18,1
15,78.4,11.5,0.4,9.0,6820.474354909091,0.0,0.0,5.0,4790.76,1403,4.9,92.5,16,0
60,68.2,0.0,0.3,0.0,1455.888,1.0,0.1,10.0,272.36,701,4.2625,59.7,16,1
15,35.4,0.2727272727272727,0.5,7.5,5016.210930371903,0.9545454545454546,0.25,4.0,613.19,367,3.54,25.0,10,0
16,109.1,0.0,0.0,0.0,41110.58127272727,1.0,0.0,2.0,8972.5475,367,18.183333333333334,56.8,6,0
53,42.5,3.0,0.2727272727272727,0.5,6947.837934545454,0.0,0.0909090909090909,11.0,6189.36,1431,3.0357142857142856,15.4,14,1
62,105.0,0.0,0.3333333333333333,3.0,5718.81,1.0,0.0,3.0,796.29,885,13.125,33.6,8,0
67,28.0,0.3809523809523809,0.3636363636363636,3.0,4540.854152380952,0.9523809523809524,0.3636363636363636,11.0,777.29,1189,2.0,62.4,14,0
46,25.8,8.25,0.4117647058823529,10.0,11674.542155294115,0.0,0.2941176470588235,17.0,7671.12,276,2.8666666666666667,30.5,9,0
45,116.5,1.8235294117647056,0.6666666666666666,9.5,1406.1391515151518,0.7058823529411765,0.6666666666666666,3.0,216.43,1038,7.28125,88.7,16,0
17,78.7,0.0,0.3076923076923077,8.5,4560.695874125874,1.0,0.1538461538461538,13.0,465.51,885,4.372222222222223,46.2,18,0
55,87.0,8.0,0.4285714285714285,3.0,14845.745803636364,0.0,0.1428571428571428,14.0,8480.64,1376,6.214285714285714,48.9,14,1
51,73.7,7.8,0.25,7.5,12851.560970181814,0.0,0.125,8.0,9280.08,793,18.425,50.9,4,0
32,61.9,0.8333333333333334,0.25,10.0,7154.079624999999,0.9166666666666666,0.25,8.0,715.11,459,12.38,45.8,5,0
71,56.2,0.0238095238095238,0.6,4.5,4809.098079999999,0.9761904761904762,0.3,10.0,772.67,1219,4.014285714285714,88.5,14,0
2,50.6,1.4615384615384617,0.25,10.0,2269.970792307692,0.7692307692307693,0.375,16.0,256.26,581,4.6000000000000005,16.9,11,0
13,67.5,0.0,0.3333333333333333,4.0,1783.6186363636366,1.0,0.25,9.0,246.79,977,3.9705882352941178,51.0,17,0
11,136.7,0.5,0.1818181818181818,10.0,3882.7360181818185,0.9333333333333332,0.3636363636363636,11.0,388.91,916,13.669999999999998,24.4,10,0
23,108.2,0.0,0.6666666666666666,10.0,2718.0800000000004,1.0,0.6666666666666666,3.0,339.76,489,8.323076923076924,56.9,13,1
47,100.0,6.5,0.4,9.0,11671.055607272729,0.5,0.2,15.0,2443.8,763,5.2631578947368425,36.5,19,0
37,65.4,7.166666666666667,0.5,2.5,1136.637063636364,0.1666666666666666,0.2,10.0,365.3500000000001,1431,5.945454545454546,75.5,11,0
2,86.8,6.0,0.2222222222222222,5.5,7284.648610909093,0.0,0.1111111111111111,9.0,3581.7600000000007,1219,14.466666666666669,80.0,6,0
45,42.4,8.666666666666666,0.4,10.0,15294.232799999998,0.0,0.6,10.0,7093.8,1189,2.65,26.2,16,0
42,34.2,1.1578947368421053,0.0,9.0,7229.371829137812,0.868421052631579,0.375,8.0,755.4018421052632,246,3.4200000000000004,75.0,10,0
21,65.2,0.0,0.5714285714285714,1.5,1516.6254545454549,1.0,0.4285714285714285,7.0,347.56,520,10.866666666666667,29.8,6,0
66,35.5,1.4615384615384617,0.375,9.5,2969.4507735139864,0.8461538461538461,0.25,8.0,329.9973076923077,276,8.875,18.7,4,0
12,134.6,3.5,0.3,7.5,13321.807433454542,0.0,0.4,10.0,6824.76,646,11.216666666666669,46.4,12,0
86,97.4,3.333333333333333,0.0,7.0,17767.44581818182,0.3333333333333333,0.0,1.0,3800.4,1007,16.233333333333334,22.0,6,0
41,129.9,0.3888888888888889,0.2307692307692307,6.0,2264.041791608392,0.8888888888888888,0.2307692307692307,13.0,285.03,367,8.66,71.6,15,0
57,68.8,0.0,0.5,5.0,22370.62418181818,1.0,0.0,2.0,4111.56,793,3.822222222222222,54.2,18,0
6,49.7,1.025,0.4166666666666667,1.0,2773.4398881818183,0.9,0.3333333333333333,12.0,607.44,1311,2.761111111111111,22.2,18,0
10,75.9,0.4,0.3333333333333333,1.5,2450.43498,0.9333333333333332,0.1666666666666666,12.0,433.51,946,5.0600000000000005,80.7,15,0
26,148.5,0.6739130434782609,0.3571428571428571,6.0,4711.947121739129,0.9347826086956522,0.1428571428571428,14.0,588.29,398,14.85,51.5,10,1
46,67.4,12.5,0.2857142857142857,5.0,7893.242727272726,0.0,0.2857142857142857,14.0,3580.44,674,9.62857142857143,10.1,7,0
57,28.8,0.1515151515151515,0.5714285714285714,9.5,6948.044524203073,0.9696969696969696,0.1428571428571428,7.0,736.84,32,5.76,82.8,5,1
89,110.1,0.5357142857142857,0.25,8.0,3804.368526785714,0.9285714285714286,0.1666666666666666,12.0,409.97,1038,22.02,65.9,5,1
17,71.8,6.0,0.5,2.0,18555.000430909087,0.25,0.3333333333333333,6.0,8821.68,1372,14.36,46.9,5,0
10,80.5,4.111111111111111,0.0,2.5,1574.84458989899,0.5555555555555556,0.0,2.0,265.36,1189,10.0625,14.1,8,0
42,78.9,4.0,0.4705882352941176,1.0,922.7058823529412,0.6666666666666666,0.2352941176470588,17.0,230.0,1372,4.641176470588236,58.5,17,0
33,91.6,1.8,0.1428571428571428,7.5,5496.478279480519,0.8,0.5714285714285714,7.0,728.76,398,10.177777777777775,54.8,9,0
6,126.1,1.0,0.3333333333333333,1.0,12308.13431272727,0.75,0.3333333333333333,12.0,3977.52,307,7.005555555555556,50.3,18,0
41,112.2,0.24,0.0,7.5,3024.355365818182,0.96,0.1428571428571428,7.0,302.82,1158,18.7,61.7,6,0
83,62.9,2.0,0.25,9.0,31496.832646363637,0.0,0.125,16.0,8950.68,1219,4.193333333333333,65.2,15,0
79,38.5,0.125,0.4444444444444444,1.0,3822.7951363636375,0.9791666666666666,0.2222222222222222,9.0,759.4500000000002,1403,2.9615384615384617,28.0,13,0
5,90.4,3.6666666666666665,0.3333333333333333,4.0,17140.176717575752,0.6666666666666666,0.3333333333333333,12.0,4499.76,1189,11.3,26.2,8,0
3,119.7,0.0,0.4545454545454545,10.0,63650.048715000004,1.0,0.2727272727272727,11.0,9413.4,336,7.48125,47.3,16,0
1,133.8,7.25,0.1666666666666666,1.0,11042.283515454545,0.0,0.3333333333333333,12.0,6246.84,1372,19.11428571428572,18.2,7,0
30,73.6,0.7407407407407407,0.0,5.0,2718.3381212121208,0.8888888888888888,0.0,3.0,312.03,1431,4.6,93.6,16,1
2,68.6,7.6,0.3333333333333333,4.0,1471.4131296969692,0.0,0.3333333333333333,3.0,561.79,1158,13.72,60.8,5,0
20,87.4,0.2727272727272727,0.4285714285714285,4.0,2287.443442739079,0.9545454545454546,0.1428571428571428,7.0,334.38,1403,7.283333333333334,47.6,12,0
68,141.8,0.8260869565217391,0.2222222222222222,5.5,2043.7660939833115,0.8260869565217391,0.3333333333333333,9.0,285.83,705,15.755555555555556,93.8,9,0
40,25.8,0.0,0.5454545454545454,6.0,45130.93199999999,1.0,0.2727272727272727,11.0,8755.56,215,1.5176470588235291,49.2,17,0
88,56.0,8.0,0.3125,2.0,6890.0766136363645,0.0,0.1875,16.0,4315.8,62,4.0,37.3,14,0
81,146.1,5.5,0.75,6.0,24092.25,0.25,0.25,4.0,8580.0,1189,13.28181818181818,18.9,11,1
9,111.1,0.0,0.0,7.0,30076.15418181818,1.0,0.9333333333333333,2.0,5834.88,763,12.344444444444443,15.8,9,0
31,82.3,10.2,0.2,7.5,6165.2512014545455,0.0,0.2,10.0,3703.8,459,4.572222222222222,50.5,18,1
75,48.8,7.4,0.5,5.5,6373.603426909091,0.0,0.0,6.0,3422.5199999999995,858,3.4857142857142853,88.9,14,0
