days_since_last_login,avg_monthly_usage_hours,payment_delay_days_mean,critical_ticket_ratio,avg_nps_score,revenue_at_risk,payment_consistency_score,unresolved_ratio,total_tickets,mrr_current,tenure_days,usage_per_user,feature_adoption_pct_mean,total_users,enterprise_account_health,churned
47,60.2,0.8055555555555556,0.375,9.0,40703.4525179293,0.8611111111111112,0.25,8.0,4592.59,673,0.6543478260869565,86.3,71,0.9196479377104376,0
46,211.4,8.25,0.2727272727272727,3.0,63650.048715000004,0.0,0.2727272727272727,11.0,16387.2925,276,11.744444444444444,85.9,18,0.6643636363636364,0
23,146.3,11.25,0.4166666666666667,2.0,10171.368327272728,0.0,0.4166666666666667,12.0,14144.76,428,1.6625,91.7,71,0.5370075757575757,0
60,291.7,0.625,0.5,3.0,5587.850863636364,0.9583333333333334,0.0,2.0,857.7199999999999,1342,8.102777777777778,71.8,36,0.8792045454545454,0
16,246.4,0.15,0.75,2.5,15615.328229999996,0.975,0.25,4.0,3224.43,1097,3.0419753086419754,38.4,71,0.8468727272727272,0
6,277.1,0.7631578947368421,0.1428571428571428,0.5,17244.546818181818,0.9210526315789472,0.2142857142857142,14.0,3140.7,459,4.3296875,56.1,64,0.8518994645705172,0
60,275.1,0.5789473684210527,0.4666666666666667,4.0,8532.772172248802,0.9473684210526316,0.2,15.0,1307.85,1250,4.437096774193549,68.0,62,0.8780813397129187,0
51,268.2,10.0,0.5,10.0,63650.048715000004,0.0,0.5,4.0,16387.2925,885,4.396721311475409,28.3,61,0.6208333333333333,0
77,157.5,5.714285714285714,0.1666666666666666,6.0,11841.390110389606,0.2857142857142857,0.3333333333333333,6.0,2353.91,581,3.4239130434782608,92.3,46,0.7652002164502165,0
41,238.1,8.0,0.3,7.0,63650.048715000004,0.0,0.2,10.0,16387.2925,93,3.0139240506329115,25.6,71,0.7133257575757574,0
59,226.2,0.0,0.0,3.0,13519.523181818182,1.0,0.5,2.0,2023.33,551,3.0567567567567564,65.1,71,0.8892045454545454,0
83,266.1,1.1111111111111112,0.1666666666666666,6.0,22167.719710858582,0.8611111111111112,0.3333333333333333,12.0,2886.83,1007,3.5013157894736846,67.0,71,0.8925547138047139,1
13,231.8,0.0,0.2857142857142857,1.5,27465.66584415584,1.0,0.0,7.0,4221.27,763,4.931914893617021,71.8,47,0.885551948051948,0
30,295.1,0.4893617021276595,0.25,10.0,19985.621927659573,0.9361702127659576,0.25,4.0,1972.79,763,8.679411764705883,80.6,34,0.9546790780141844,0
48,262.6,2.111111111111111,0.25,3.0,6120.377419191919,0.7777777777777778,0.25,4.0,1047.05,62,4.235483870967743,12.8,62,0.8391304713804715,0
51,162.2,0.9444444444444444,1.0,9.5,10486.59271111111,0.8333333333333334,0.0,2.0,1319.89,1372,2.2527777777777778,27.9,71,0.8959663299663301,0
26,53.1,2.7,0.4166666666666667,5.5,17013.476363636364,0.6,0.4166666666666667,12.0,3088.0,793,0.7585714285714286,15.3,70,0.809580303030303,0
78,62.0,7.0,0.1,1.0,51534.159370909096,0.0,0.4,10.0,16387.2925,32,0.6666666666666666,66.7,71,0.5878106060606061,0
89,168.1,0.0,0.3333333333333333,3.0,26968.552727272727,1.0,0.3333333333333333,3.0,4362.56,1250,2.436231884057971,24.1,69,0.8787878787878788,1
86,267.1,3.1538461538461537,0.3333333333333333,1.0,8866.141335664335,0.6923076923076923,0.25,9.0,1921.9,1189,5.136538461538462,55.0,52,0.7965285547785548,0
7,223.5,0.131578947368421,0.6,8.0,36085.81998086125,0.9473684210526316,0.2,5.0,4359.4,793,13.96875,89.5,16,0.9163955342902712,0
90,239.1,6.6,0.4285714285714285,6.0,63650.048715000004,0.0,0.5714285714285714,7.0,16387.2925,1097,5.3133333333333335,46.6,45,0.6024454545454545,0
90,67.5,2.0,0.4,7.0,6888.872229090909,0.8333333333333334,0.4,5.0,957.61,1158,2.177419354838709,58.1,31,0.8772424242424243,0
6,225.9,0.0,0.25,5.5,63650.048715000004,1.0,0.0,8.0,16387.2925,1462,8.688461538461539,62.6,26,0.9332386363636364,0
27,258.1,0.0,0.3,0.0,16590.726000000002,1.0,0.3,10.0,3496.13,1219,2.867777777777778,64.4,71,0.8488636363636364,1
37,174.7,7.4,0.3125,1.0,20582.102714727276,0.0,0.5,16.0,16387.2925,185,5.459375,18.8,32,0.5552126893939394,0
8,158.8,6.333333333333333,0.2352941176470588,1.0,63650.048715000004,0.3333333333333333,0.4705882352941176,17.0,16387.2925,1007,2.301449275362319,38.9,69,0.703387403446227,0
90,197.9,3.25,0.7,9.0,47906.085413454544,0.0,0.6,10.0,16387.2925,62,1.979,56.6,71,0.638719696969697,0
65,200.8,0.4074074074074074,0.5454545454545454,5.0,30538.079418181816,0.9629629629629628,0.0909090909090909,11.0,4237.12,827,8.032,84.8,25,0.8949152637485971,0
22,78.1,1.1219512195121952,0.0,7.0,9902.540285587584,0.902439024390244,0.0,1.0,1012.47,793,6.508333333333333,78.2,12,0.9434050258684404,0
12,72.3,0.1666666666666666,0.2727272727272727,7.5,17824.979399999997,0.9791666666666666,0.1818181818181818,11.0,1944.72,93,1.50625,23.8,48,0.938570707070707,0
17,280.0,8.25,0.7142857142857143,3.5,52384.70585454546,0.25,0.1428571428571428,7.0,16387.2925,1250,4.057971014492754,46.2,69,0.700564935064935,0
71,270.0,9.5,0.2,1.5,3023.817541818182,0.0,0.2,10.0,1711.36,1007,2.8421052631578947,66.5,71,0.5930757575757576,0
62,248.4,0.0909090909090909,1.0,3.5,16976.588165289257,0.9772727272727272,0.0,2.0,3150.08,1372,2.5346938775510206,16.4,71,0.8588484848484849,0
30,168.4,6.0,0.2222222222222222,7.5,63650.048715000004,0.0,0.1111111111111111,9.0,16387.2925,977,5.613333333333333,74.6,30,0.7347575757575757,0
61,287.9,0.2894736842105263,0.1111111111111111,0.5,22192.240789686333,0.9736842105263158,0.1111111111111111,9.0,3662.87,1158,5.645098039215686,89.9,51,0.8721214779372674,1
7,57.0,4.0,0.25,8.0,30214.31061212121,0.5555555555555556,0.5,8.0,4645.54,276,4.384615384615385,74.5,13,0.8308421717171717,0
89,88.8,0.7222222222222222,0.25,7.0,30878.3081030303,0.9444444444444444,0.0,4.0,3320.14,885,0.9061224489795918,41.3,71,0.937247053872054,0
91,70.7,2.5,0.25,1.0,10981.749363636363,0.8,0.25,4.0,2223.64,307,1.414,73.4,50,0.8198106060606061,0
21,108.1,2.0,0.5714285714285714,8.0,4118.121506493507,0.0,0.2857142857142857,7.0,1014.9,1219,1.7721311475409836,29.1,61,0.7183679653679653,1
63,294.3,1.4,0.0,8.0,24854.458181818183,0.8,0.0,1.0,2558.0,1038,3.382758620689655,53.2,71,0.933539393939394,0
28,181.3,4.666666666666667,0.5,0.0,59577.80202181819,0.0,0.0,4.0,16387.2925,1007,1.8313131313131317,14.6,71,0.6026691919191919,0
19,255.5,10.5,0.4375,9.5,23764.60399090909,0.0,0.1875,16.0,12306.6,581,12.775,29.6,20,0.6672556818181818,0
30,57.5,12.0,0.2727272727272727,2.5,25170.8688,0.0,0.2727272727272727,11.0,13648.799999999996,336,1.4743589743589745,42.6,39,0.6486818181818181,1
72,216.3,0.8541666666666666,0.2222222222222222,10.0,15001.112494907407,0.9166666666666666,0.5555555555555556,9.0,1628.99,367,2.8840000000000003,63.3,71,0.9324444444444444,0
71,137.8,1.0571428571428572,0.3636363636363636,9.0,38597.2834535065,0.8857142857142857,0.1818181818181818,11.0,4200.86,520,2.460714285714286,44.5,56,0.9288692640692642,0
49,177.9,7.714285714285714,1.0,6.0,13961.168766233764,0.2857142857142857,0.0,1.0,3462.19,763,2.3103896103896107,46.3,71,0.7286168831168831,0
46,218.3,0.8846153846153846,0.3333333333333333,8.0,13339.342871794874,0.8846153846153846,0.3333333333333333,12.0,1598.9500000000005,246,9.491304347826087,38.5,23,0.9101701631701632,0
55,131.8,2.0,0.6,8.0,60394.13929309089,0.6666666666666666,0.2,5.0,12365.159999999998,93,2.689795918367347,82.3,49,0.8552727272727272,1
11,237.1,0.4318181818181818,0.5555555555555556,7.5,32560.55220624426,0.9545454545454546,0.2222222222222222,9.0,4024.58,367,5.645238095238095,68.3,42,0.9127373737373738,0
34,107.1,0.0,0.4,0.5,49740.19069090908,1.0,0.0,5.0,12647.76,520,6.69375,84.6,16,0.8670454545454546,0
56,182.8,14.0,0.5,9.5,63650.048715000004,0.0,0.0,2.0,16387.2925,62,8.704761904761906,78.1,21,0.7257348484848485,0
8,248.2,0.6976744186046512,0.2307692307692307,8.0,37648.96192389006,0.8837209302325582,0.4615384615384615,13.0,4548.3,1431,4.206779661016949,40.0,59,0.908887217433729,0
79,204.0,0.1842105263157894,0.3333333333333333,2.0,11165.0889738437,0.9473684210526316,0.3333333333333333,3.0,2037.01,123,7.555555555555555,74.3,27,0.8564066985645933,0
2,62.6,2.3684210526315788,0.0909090909090909,4.5,34497.814736842105,0.7368421052631579,0.1818181818181818,11.0,4945.16,1462,2.0193548387096776,19.8,31,0.8615071770334928,0
32,76.5,0.0,0.4117647058823529,7.0,61731.74598930481,1.0,0.2352941176470588,17.0,10470.6,793,1.3189655172413792,53.6,58,0.9254679144385028,0
2,110.1,0.0,0.5714285714285714,9.5,63650.048715000004,1.0,0.2857142857142857,7.0,12853.2,1311,1.3107142857142855,56.3,71,0.9407467532467532,0
49,287.7,0.8571428571428571,0.25,6.0,7744.297708441558,0.8571428571428571,0.375,8.0,1056.46,732,13.077272727272726,43.0,22,0.8846258116883117,0
42,229.0,5.6,0.25,2.5,24210.370525090908,0.0,0.75,4.0,16387.2925,1403,3.013157894736842,66.4,71,0.613339393939394,0
1,158.1,3.6666666666666665,0.2,5.0,63650.048715000004,0.3333333333333333,0.2,5.0,16387.2925,1158,4.272972972972973,68.1,37,0.7693888888888888,0
63,244.0,0.0,0.3333333333333333,9.0,21425.267727272727,1.0,0.25,9.0,2152.31,62,5.191489361702128,24.0,47,0.9573863636363636,0
6,260.4,2.4,0.3333333333333333,10.0,17305.8776,0.7333333333333333,0.3333333333333333,6.0,2034.39,1066,3.1756097560975607,25.5,71,0.8986000000000001,0
5,62.4,0.5789473684210527,0.0,0.0,20360.56356746412,0.8421052631578947,0.0,2.0,3391.48,673,4.16,61.7,15,0.8532408293460926,0
51,253.4,0.0,0.0,9.0,17190.304545454543,1.0,0.3333333333333333,6.0,1644.29,854,7.452941176470588,50.1,34,0.9678030303030304,1
27,71.6,8.0,0.3333333333333333,2.0,2955.626795454546,0.0,0.25,9.0,1295.94,1038,0.7782608695652173,50.0,71,0.6265075757575758,1
53,131.2,0.0,0.3333333333333333,2.5,63650.048715000004,1.0,0.25,12.0,16387.2925,489,1.3525773195876287,71.6,71,0.8783143939393939,0
62,212.0,0.0,0.5,9.0,63650.048715000004,1.0,0.3333333333333333,6.0,16387.2925,428,2.141414141414141,67.8,71,0.9365530303030304,0
86,196.0,5.0,0.6,2.0,63650.048715000004,0.5,0.0,5.0,16387.2925,398,2.2790697674418605,33.0,71,0.7582575757575758,0
23,76.0,10.75,0.0909090909090909,10.0,34544.67881454545,0.0,0.1818181818181818,11.0,12490.68,367,2.111111111111111,12.8,36,0.7242878787878788,1
54,149.2,0.0,0.2,3.0,63650.048715000004,1.0,0.3333333333333333,15.0,16387.2925,1462,2.4866666666666664,63.5,60,0.8871212121212121,0
6,99.8,9.0,0.0,7.0,63650.048715000004,0.0,0.25,4.0,16387.2925,398,1.512121212121212,21.0,66,0.726284090909091,0
85,199.9,4.3,0.2857142857142857,8.0,5275.9259232207805,0.5,0.3571428571428571,14.0,814.4440000000001,612,7.139285714285714,89.3,28,0.8256274891774893,0
4,84.3,0.0851063829787234,0.3846153846153846,5.0,32565.372197708668,0.9787234042553192,0.1538461538461538,13.0,4459.87,1066,1.2397058823529412,45.8,68,0.8993638843426077,0
88,218.5,7.0,0.3333333333333333,5.0,53171.57366181818,0.0,0.0,3.0,16387.2925,520,3.9727272727272727,83.7,55,0.6136818181818182,1
66,192.4,8.333333333333334,0.625,5.0,42390.621,0.0,0.25,8.0,16387.2925,701,2.0688172043010757,11.7,71,0.586272095959596,0
34,92.3,7.5,0.3333333333333333,2.0,63650.048715000004,0.5,0.0,3.0,16387.2925,854,1.741509433962264,94.8,53,0.7682575757575758,0
84,217.5,9.0,0.4615384615384615,4.0,63650.048715000004,0.0,0.3076923076923077,13.0,16387.2925,1345,2.196969696969697,66.1,71,0.6597412587412588,0
25,137.9,1.0,0.3333333333333333,1.5,13359.303885714282,0.8571428571428571,0.1666666666666666,12.0,2471.3299999999995,732,1.790909090909091,42.8,71,0.8409209956709957,0
65,121.0,0.3076923076923077,0.5,6.0,16184.547115384614,0.9615384615384616,0.25,4.0,2185.0,1007,1.3595505617977528,34.8,71,0.8991576340326339,0
20,165.0,0.5,0.5714285714285714,7.5,25251.882455658622,0.9285714285714286,0.1428571428571428,7.0,3093.89,854,3.36734693877551,28.4,49,0.9113290043290044,0
39,113.7,5.5,0.3333333333333333,8.0,63650.048715000004,0.5,0.2,15.0,16387.2925,1066,3.4454545454545453,24.6,33,0.8292727272727273,0
44,116.8,1.9411764705882355,0.5,10.0,36205.3692,0.7058823529411765,0.5,10.0,4789.07,1431,1.46,32.9,71,0.8735,0
68,235.9,0.0,0.5714285714285714,5.5,12272.542207792209,1.0,0.2857142857142857,14.0,1759.75,188,16.85,26.4,14,0.8952922077922079,0
77,289.5,0.7941176470588235,0.3333333333333333,6.0,11681.976205347592,0.8823529411764706,0.0,6.0,1415.52,732,24.125,11.2,12,0.908065062388592,0
76,214.1,0.1176470588235294,0.0,5.0,15587.50654812834,0.9705882352941176,0.3333333333333333,9.0,1913.85,977,2.8546666666666667,84.4,71,0.9161524064171124,0
20,187.2,1.53125,0.0,4.0,23508.644381818187,0.875,0.0,1.0,2904.91,154,2.674285714285714,73.6,70,0.9027348484848484,1
24,201.4,1.0,0.4,3.0,63650.048715000004,0.75,0.1,10.0,16387.2925,32,5.594444444444445,25.2,36,0.8365378787878788,0
36,65.6,0.0,0.25,2.5,63650.048715000004,1.0,0.0,4.0,16387.2925,1462,0.7208791208791209,22.6,71,0.8991477272727273,0
72,96.7,1.8636363636363635,0.2142857142857142,10.0,25967.62678571428,0.8181818181818182,0.2142857142857142,14.0,2702.95,854,2.544736842105263,42.1,38,0.9318809523809524,0
42,164.5,5.0,0.6666666666666666,0.0,38210.54923636362,0.0,0.3333333333333333,12.0,16387.2925,66,13.708333333333334,44.7,12,0.610530303030303,0
42,252.8,8.0,0.1111111111111111,9.0,4525.885984848484,0.0,0.2222222222222222,9.0,1459.25,35,15.8,41.1,16,0.686469696969697,0
72,108.7,5.666666666666667,0.4,8.0,63650.048715000004,0.0,0.0,10.0,16387.2925,581,1.2940476190476191,23.1,71,0.6971616161616161,0
68,102.3,0.0,0.0588235294117647,7.0,42395.63727272727,1.0,0.1176470588235294,17.0,4311.03,1189,9.3,42.1,11,0.954879679144385,0
22,171.5,0.0,0.6666666666666666,1.0,7102.043636363636,1.0,0.4444444444444444,9.0,1890.06,398,9.52777777777778,62.3,18,0.8282828282828283,0
18,173.3,9.666666666666666,0.375,1.0,27516.64241454545,0.0,0.5,8.0,16387.2925,1281,4.030232558139535,61.8,43,0.617261994949495,0
18,251.2,3.2,0.3333333333333333,4.0,18281.363316363637,0.0,0.0,3.0,11316.12,398,3.640579710144928,90.3,69,0.6304515151515151,0
89,127.8,0.0,0.1666666666666666,6.0,46251.72727272727,1.0,0.0,6.0,4963.6,307,3.454054054054054,66.3,37,0.9441287878787878,0
10,210.8,1.0952380952380951,0.3333333333333333,0.5,9024.258327272728,0.7619047619047619,0.6666666666666666,6.0,2705.31,32,5.697297297297298,41.1,37,0.779005772005772,0
62,252.5,1.85,0.3529411764705882,1.0,17867.78014919786,0.8,0.3529411764705882,17.0,4047.43,763,6.158536585365853,17.8,41,0.8086762923351158,0
41,80.2,4.0,0.6,5.0,8685.881328571428,0.6428571428571429,0.4,5.0,1742.2899999999995,885,1.0282051282051283,50.8,71,0.7985865800865801,0
67,220.0,0.0,0.5384615384615384,8.0,40428.29832167832,1.0,0.3076923076923077,13.0,4829.78,642,3.4375,87.1,64,0.924388111888112,0
67,177.7,0.0,0.3333333333333333,6.0,63650.048715000004,1.0,0.3333333333333333,3.0,16387.2925,612,2.369333333333333,29.8,71,0.9128787878787878,0
91,180.3,2.6666666666666665,0.2,4.0,18838.00190181818,0.6666666666666666,0.4,5.0,3334.41,732,12.02,28.9,15,0.8205404040404041,0
54,186.1,1.173913043478261,0.1666666666666666,9.5,16642.18948015123,0.8695652173913043,0.3333333333333333,6.0,1755.4613043478262,123,5.169444444444444,11.8,36,0.933850790513834,1
74,94.4,1.0,0.4375,2.0,24156.419662674823,0.8461538461538461,0.125,16.0,4431.07,1342,2.4842105263157896,22.7,38,0.8404987616550116,0
70,259.9,0.0,0.3636363636363636,7.5,63650.048715000004,1.0,0.4545454545454545,11.0,16387.2925,946,4.641071428571428,51.7,56,0.9204545454545454,0
15,232.9,4.0,0.3076923076923077,10.0,56081.40048000001,0.0,0.1538461538461538,13.0,15944.76,367,5.680487804878049,76.7,41,0.7604871794871795,0
73,189.8,1.88,0.4,6.0,22375.16200494545,0.8,0.4,15.0,3398.73,766,3.3892857142857147,45.1,56,0.8595321212121212,0
4,218.1,6.0,0.375,1.0,47016.60573272729,0.5,0.5,8.0,16387.2925,642,2.760759493670886,25.6,71,0.7270397727272727,0
17,107.2,0.0,0.4444444444444444,0.5,6806.115454545454,1.0,0.2222222222222222,9.0,1412.59,642,6.305882352941176,64.8,17,0.8503787878787878,0
81,102.2,12.0,0.5,0.0,46663.45121454545,0.0,0.5,4.0,16387.2925,1342,1.7322033898305085,58.2,59,0.5918636363636364,1
34,115.3,0.8823529411764706,0.0,5.0,37266.013285427805,0.8529411764705882,0.25,4.0,4749.73,520,6.782352941176471,64.8,17,0.8957921122994652,0
30,63.0,1.5714285714285714,0.5,5.0,5101.921174025973,0.8571428571428571,0.5,2.0,885.91,1372,1.96875,51.5,32,0.8479199134199134,0
55,245.4,2.333333333333333,0.4,1.0,13958.390768484844,0.6666666666666666,0.2,10.0,3226.04,246,4.908,53.4,50,0.7873383838383838,1
18,100.3,4.0,0.2857142857142857,2.0,63650.048715000004,0.0,0.2857142857142857,7.0,16387.2925,1219,1.25375,24.6,71,0.6627099567099567,0
32,125.0,0.0,0.3,1.0,28182.504,1.0,0.0,10.0,4552.24,489,3.90625,93.7,32,0.8789772727272727,0
40,148.3,0.4864864864864865,0.5,5.0,27566.80076167076,0.918918918918919,0.0,6.0,3709.0,581,1.5946236559139786,48.1,71,0.8944183046683047,0
85,136.6,0.0,0.3333333333333333,3.5,30550.40969696969,1.0,0.2222222222222222,9.0,4500.73,459,1.7291139240506328,39.0,71,0.8914141414141414,1
1,110.5,0.0,0.4285714285714285,5.5,63650.048715000004,1.0,0.1428571428571428,7.0,16387.2925,946,2.0849056603773586,68.6,53,0.9131493506493508,0
11,103.3,0.0,0.6666666666666666,1.5,63650.048715000004,1.0,0.0,3.0,16387.2925,824,1.2011627906976745,50.9,71,0.8617424242424242,0
63,95.2,5.5,0.4,3.0,58467.90345454545,0.25,0.1333333333333333,15.0,16387.2925,1223,3.525925925925926,72.5,27,0.7224545454545455,0
40,120.1,0.2608695652173913,0.3333333333333333,7.0,18061.83663715415,0.9565217391304348,0.2,15.0,2110.55,732,2.354901960784314,89.2,51,0.9231844532279314,0
16,103.0,0.4,0.3333333333333333,0.0,8083.519525656568,0.9555555555555556,0.0,3.0,1494.89,1219,1.4109589041095891,18.9,71,0.8555747474747475,0
58,261.4,0.9705882352941176,0.3529411764705882,9.5,22979.9695828877,0.8529411764705882,0.2941176470588235,17.0,2552.42,398,2.810752688172043,78.9,71,0.9218770053475936,0
82,59.3,7.333333333333333,0.3333333333333333,10.0,36139.37724444445,0.0,0.4444444444444444,9.0,11839.200000000004,1097,1.3790697674418604,75.2,43,0.7318333333333333,1
16,223.5,0.5945945945945946,0.1111111111111111,1.5,7763.714274856675,0.945945945945946,0.0,9.0,1139.64,32,5.079545454545454,62.7,44,0.88406825006825,0
23,295.9,0.0,0.2,1.0,8025.75,1.0,0.3,10.0,1435.5,276,4.109722222222222,31.9,71,0.8664772727272727,0
68,278.9,10.6,0.3076923076923077,3.0,39566.21111496502,0.0,0.4615384615384615,13.0,16387.2925,977,3.281176470588235,47.3,71,0.5961109557109557,0
30,51.4,4.5,0.375,0.0,63650.048715000004,0.5,0.375,8.0,16387.2925,428,1.2238095238095237,79.1,42,0.7274886363636364,1
41,136.6,9.0,0.3333333333333333,6.0,54275.553818181805,0.0,0.3333333333333333,15.0,16387.2925,1007,1.393877551020408,33.7,71,0.6488787878787878,0
83,198.0,7.5,0.375,6.0,63650.048715000004,0.0,0.375,16.0,16387.2925,123,4.212765957446808,45.0,47,0.6876704545454546,0
30,270.9,4.666666666666667,0.4,4.0,11993.679359999998,0.3333333333333333,0.0,5.0,2507.04,246,5.889130434782608,92.4,46,0.761040404040404,1
31,264.8,10.75,0.2727272727272727,9.0,63650.048715000004,0.0,0.4545454545454545,11.0,16387.2925,946,4.488135593220339,58.8,59,0.7145151515151515,0
27,207.9,3.5,0.0,2.0,63650.048715000004,0.5,0.0,1.0,16387.2925,1158,2.6316455696202534,47.7,71,0.7997575757575758,0
27,143.5,3.0,0.2352941176470588,1.0,17500.466802139035,0.6666666666666666,0.4705882352941176,17.0,4326.53,1372,1.4642857142857142,94.6,71,0.7789429590017826,1
84,181.6,6.75,0.2,9.5,17172.28968,0.25,0.4,5.0,2982.43,307,3.4923076923076923,93.4,52,0.7888181818181819,1
41,207.2,0.0769230769230769,0.5,2.5,19137.9105018981,0.9615384615384616,0.2142857142857142,14.0,3385.81,489,2.0929292929292926,76.7,71,0.8622324342324342,0
77,163.9,9.6,0.2857142857142857,6.0,63650.048715000004,0.0,0.1428571428571428,7.0,16387.2925,32,1.639,48.9,71,0.6541597402597402,0
58,72.6,0.0,0.5,3.0,14148.714886363636,1.0,0.375,8.0,2546.19,1038,5.185714285714285,52.2,14,0.8657670454545454,0
50,113.1,2.909090909090909,0.25,4.5,13964.934900000002,0.6363636363636364,0.125,8.0,2220.02,1431,3.2314285714285718,46.7,35,0.8335776515151515,1
9,179.6,0.1794871794871795,0.1428571428571428,8.5,16358.602888911086,0.9487179487179488,0.2142857142857142,14.0,1662.62,1342,10.56470588235294,52.8,17,0.949898074148074,0
18,102.4,0.0,0.5714285714285714,9.0,63650.048715000004,1.0,0.0,7.0,16387.2925,276,6.4,52.2,16,0.952922077922078,0
62,195.8,5.5,0.4545454545454545,2.0,20753.10284727272,0.0,0.3636363636363636,11.0,12348.36,732,12.2375,47.1,16,0.6432878787878787,0
80,142.7,1.827586206896552,0.2307692307692307,5.0,12451.76798919701,0.8275862068965517,0.3846153846153846,13.0,1859.62,459,2.5482142857142853,71.3,56,0.8653639578811992,0
53,202.2,0.0,0.3,6.0,63650.048715000004,1.0,0.4,10.0,16387.2925,824,2.10625,27.2,71,0.9107954545454544,0
75,113.9,0.0,0.3333333333333333,6.5,30193.25,1.0,0.3333333333333333,3.0,3731.75,824,1.355952380952381,83.7,71,0.918560606060606,0
7,78.9,11.0,0.4285714285714285,0.0,29155.54129090909,0.0,0.5714285714285714,7.0,16387.2925,854,1.3842105263157896,59.0,57,0.534530303030303,0
26,81.4,3.083333333333333,0.25,2.5,21153.586640277776,0.6666666666666666,0.3333333333333333,12.0,4225.67,185,0.8306122448979593,77.9,71,0.803425505050505,1
15,165.8,8.2,0.1818181818181818,9.5,63650.048715000004,0.0,0.3636363636363636,11.0,16387.2925,1128,2.210666666666667,50.3,71,0.690360606060606,0
78,100.4,0.0,0.1538461538461538,0.5,63650.048715000004,1.0,0.1538461538461538,13.0,16387.2925,1281,2.51,61.0,40,0.8728146853146853,0
61,155.9,0.0,0.2,5.0,37040.100000000006,1.0,0.3,10.0,4938.68,793,3.8975,19.4,40,0.90625,0
40,280.5,11.5,0.3333333333333333,8.0,36308.71687757576,0.0,0.5555555555555556,9.0,14865.36,520,3.74,91.4,71,0.691050505050505,0
74,267.8,1.0,0.0,7.0,34385.42733818182,0.8125,0.4,5.0,4171.24,673,16.7375,24.3,16,0.9007424242424242,0
84,238.4,0.75,0.5714285714285714,4.5,15479.5122,0.95,0.4285714285714285,7.0,2659.71,793,10.365217391304348,54.9,23,0.863,0
73,290.0,9.0,0.5,1.5,22633.995681818174,0.0,0.25,16.0,16387.2925,673,3.258426966292135,84.6,71,0.5605340909090909,0
69,214.4,0.0,0.1428571428571428,8.5,63650.048715000004,1.0,0.2857142857142857,7.0,16387.2925,1281,9.321739130434782,20.0,23,0.9561688311688312,0
26,120.1,12.75,0.3333333333333333,5.0,52008.93544,0.0,0.2222222222222222,9.0,16387.2925,1372,1.7661764705882352,62.7,68,0.6687777777777778,0
21,256.8,6.0,0.3333333333333333,10.0,63650.048715000004,0.3333333333333333,0.1666666666666666,6.0,16387.2925,1372,3.21,62.4,71,0.8194166666666667,1
28,58.4,5.75,0.25,10.0,63650.048715000004,0.5,0.25,4.0,16387.2925,62,1.1918367346938776,11.0,49,0.8534166666666667,1
27,164.7,8.0,0.4666666666666667,4.0,63650.048715000004,0.0,0.1333333333333333,15.0,16387.2925,673,7.160869565217391,77.6,23,0.6429848484848485,0
39,226.9,12.8,0.25,4.0,9117.04408363636,0.0,0.5,4.0,11512.08,367,2.946753246753247,21.3,71,0.5548098484848485,0
57,233.3,1.2105263157894737,0.4117647058823529,10.0,45095.01479628484,0.8947368421052632,0.1764705882352941,17.0,4690.56,459,4.092982456140351,81.4,57,0.9389545923632612,0
77,138.7,1.7826086956521738,0.5555555555555556,1.0,18651.293945718047,0.782608695652174,0.3333333333333333,9.0,4793.73,276,5.334615384615384,79.3,26,0.7939398331137462,0
67,297.8,0.0,0.8,1.5,63650.048715000004,1.0,0.4,5.0,16387.2925,215,3.308888888888889,57.2,71,0.8284090909090909,0
10,93.4,1.4814814814814814,0.5,7.5,22687.99659259259,0.8518518518518519,0.0,2.0,2710.84,673,2.172093023255814,35.7,43,0.9067606621773288,0
50,246.1,0.0,0.1666666666666666,0.0,63650.048715000004,1.0,0.3333333333333333,6.0,16387.2925,916,4.394642857142857,91.5,56,0.8551136363636364,0
46,111.8,3.0,0.0,3.0,19000.187698989903,0.6666666666666666,0.3333333333333333,3.0,3252.781666666667,581,3.1942857142857144,69.8,35,0.8249545454545455,0
85,145.3,5.0,0.1,0.0,63650.048715000004,0.5,0.4,10.0,16387.2925,398,2.641818181818182,38.6,55,0.7417803030303031,0
27,150.7,0.0,0.4,3.5,63650.048715000004,1.0,0.3333333333333333,15.0,16387.2925,1281,2.691071428571429,23.2,56,0.8803030303030304,1
11,235.1,1.0384615384615383,0.5,3.0,8742.760546153848,0.8076923076923077,0.0,16.0,1458.81,1158,6.354054054054054,42.1,37,0.8479737762237762,0
8,83.5,0.0,0.6,3.0,23183.009454545456,1.0,0.2,5.0,4009.64,701,0.8520408163265306,38.9,71,0.8704545454545455,0
8,157.7,9.25,0.5,9.0,63650.048715000004,0.0,0.3333333333333333,6.0,16387.2925,551,1.677659574468085,51.1,71,0.7118863636363636,0
29,220.4,9.5,0.3571428571428571,0.0,26437.41858386364,0.0,0.1428571428571428,14.0,16387.2925,246,2.32,87.1,71,0.599780303030303,0
15,180.8,1.761904761904762,0.1818181818181818,0.0,13693.09948051948,0.8095238095238095,0.1818181818181818,11.0,2811.15,1462,2.008888888888889,74.9,71,0.8208427128427128,0
68,257.7,3.0,0.5,3.5,18309.17088,0.0,0.9333333333333333,2.0,16387.2925,367,11.204347826086956,31.1,23,0.5643863636363636,0
44,72.3,0.0,0.1666666666666666,0.5,21898.09227272727,1.0,0.3333333333333333,6.0,4117.59,642,1.1296875,27.9,64,0.8607954545454546,0
